Name,Team,App,Mins,ID,Assists,Shots,shotsOnTarget,Goals,xG,npxG,xA,Tackles,Clearances,Interceptions,aerialsWon,Blocks,duelsWon,Passes,accuratePasses,longBalls,Crosses,bigChancesCreated,keyPasses,Position
A. Rebbach,Deportivo Alavés,18,383,1440,0,6.0,1,0,0.1715,0.171,0.4186,3,6,0,2,3,13,99,69,9,17,0,6,Midfielder
P. Torre,Mallorca,36,315,1441,1,6.0,4,3,0.3702,0.37,1.2791,5,4,3,1,0,16,206,176,5,13,1,8,Midfielder
P. Ibáñez,Deportivo Alavés,38,1307,1442,1,20.0,5,1,1.5385,1.58,0.3356,20,20,18,19,4,81,492,377,37,13,2,6,Midfielder
N. Williams,Athletic Club,29,1998,1443,5,54.0,19,5,4.0242,4.18,4.1442,28,4,7,11,14,142,580,460,25,108,6,40,Midfielder
R. Terrats,Espanyol,31,1374,1444,1,21.0,9,4,2.1338,2.227,1.3975,23,17,10,19,4,90,384,281,51,40,4,17,Midfielder
I. Akhomach,Rayo Vallecano,12,587,1445,0,17.0,6,1,0.5706,0.565,1.684,12,9,3,7,3,58,164,131,8,18,1,9,Midfielder
A. Güler,Real Madrid,38,1273,1446,4,39.0,17,3,3.2328,3.277,4.4397,30,8,7,8,14,88,815,734,54,57,11,40,Midfielder
A. Roca,Espanyol,35,1042,1447,1,10.0,4,0,0.8718,0.872,1.0404,21,10,8,6,4,79,195,142,8,20,2,7,Midfielder
G. Simeone,Atlético Madrid,38,1950,1448,6,22.0,7,2,2.1998,2.211,4.6813,27,17,14,12,3,110,717,565,13,49,13,25,Midfielder
Gavi,Barcelona,29,1104,1449,1,11.0,1,1,0.8815,0.883,1.4903,30,5,10,21,7,86,799,727,30,9,2,15,Midfielder
I. Muñoz,Osasuna,28,618,1450,1,11.0,0,0,0.4339,0.467,0.6886,5,11,4,11,4,31,295,236,31,7,1,6,Midfielder
H. Sotelo,Celta Vigo,36,1269,1451,0,4.0,0,0,0.1928,0.194,1.8276,28,8,5,2,2,47,967,857,110,50,4,19,Midfielder
J. Guerra,Valencia,37,2593,1452,3,47.0,10,3,2.2084,2.161,3.2105,50,47,20,17,20,126,1252,1007,125,45,6,23,Midfielder
W. Swedberg,Celta Vigo,33,1347,1453,5,32.0,15,4,5.307,5.284,2.2394,23,9,3,8,8,73,342,261,19,18,3,16,Midfielder
S. Altimira,Real Betis,38,1977,1454,1,21.0,4,0,1.7528,1.729,1.1486,61,42,24,13,6,121,1249,1120,71,5,2,22,Midfielder
P. Marín,Real Sociedad,34,1261,1455,2,21.0,7,1,1.4196,1.4,0.7612,25,14,5,18,7,79,453,372,26,12,3,14,Midfielder
M. Bueno,Sevilla,18,144,1456,0,4.0,1,1,0.1534,0.126,0.0556,4,2,0,0,0,8,73,67,4,1,0,0,Midfielder
P. Barrios,Atlético Madrid,31,2336,1457,4,29.0,8,1,1.2941,1.361,2.0334,46,30,34,35,3,133,1477,1289,104,26,6,27,Midfielder
DJD. Jiménez,Real Madrid,2,0,1458,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Midfielder
J. Garcia,Osasuna,1,0,1459,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Midfielder
F. López,Barcelona,31,1255,1460,5,41.0,16,6,5.6664,5.635,4.2692,19,2,5,9,11,74,621,535,35,47,8,29,Midfielder
M. Martín,Getafe,33,1761,1461,1,28.0,13,0,1.7599,1.751,1.2173,62,46,21,31,8,156,786,674,60,11,3,12,Midfielder
H. Álvarez,Celta Vigo,34,1570,1462,3,25.0,9,4,2.4646,2.465,2.0593,26,19,8,8,9,80,851,674,41,31,2,19,Midfielder
J. Llabrés,Mallorca,9,58,1463,0,1.0,0,0,0.0477,0.048,0.1282,0,0,0,1,1,2,20,19,1,4,0,1,Midfielder
J. El-Abdellaoui,Celta Vigo,7,0,1464,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Midfielder
U. Gómez,Athletic Club,36,1277,1465,3,19.0,4,1,1.8484,1.856,0.8257,12,14,2,29,6,71,280,216,16,23,1,10,Midfielder
MRM. Román,Celta Vigo,4,0,1466,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Midfielder
