Name,Team,App,Mins,ID,Assists,Shots,shotsOnTarget,Goals,xG,npxG,xA,Tackles,Clearances,Interceptions,aerialsWon,Blocks,duelsWon,Passes,accuratePasses,longBalls,Crosses,bigChancesCreated,keyPasses,Position
A. Salah-Eddine,PSV Eindhoven,18,1286,833,2,11.0,6,2,0.7053,0.711,1.3352,33,19,16,10,3,73,741,643,49,29,0,17,Defender
S. van Ottele,Fortuna Sittard,33,1875,834,3,19.0,3,0,0.596,0.618,1.5707,57,105,32,54,6,144,1011,762,260,30,2,21,Defender
T. Quintero,Sparta Rotterdam,22,590,835,0,5.0,1,1,0.3092,0.311,0.1343,15,47,6,28,0,47,437,378,58,0,0,0,Defender
L. Rosa,AFC Ajax,14,246,836,1,2.0,1,0,0.0387,0.039,0.1247,7,7,4,7,0,17,115,102,7,3,0,2,Defender
A. Van Hoorenbeeck,Heracles Almelo,35,1163,837,0,10.0,3,2,1.3945,1.365,1.0049,17,87,12,32,3,59,849,753,98,4,0,3,Defender
DvD. van der Kust,Heracles Almelo,19,927,838,0,2.0,1,0,0.0979,0.098,0.4004,17,26,10,6,0,26,412,333,49,28,1,4,Defender
J. Wieckhoff,Heracles Almelo,33,1249,839,2,,0,0,0.0,,1.8272,43,46,11,5,0,69,474,396,43,35,4,12,Defender
S. Adewoye,Fortuna Sittard,25,1753,840,0,11.0,3,1,1.448,1.52,0.2573,30,110,30,34,2,77,817,705,100,2,0,4,Defender
S. El Karouani,FC Utrecht,34,2975,841,8,38.0,12,2,1.8373,1.813,6.8647,78,97,32,31,14,167,1168,912,188,291,12,76,Defender
RMR. Mulders,SC Cambuur,3,329,842,0,1.0,1,0,0.0,,0.0,13,11,4,5,0,29,130,94,30,5,0,2,Defender
M. Didden,FC Utrecht,29,528,843,0,3.0,1,0,0.4505,0.499,0.0685,4,43,5,22,0,27,322,271,48,0,0,1,Defender
Y. Baas,AFC Ajax,25,2041,844,0,2.0,1,1,0.6673,0.667,0.9202,27,84,33,29,0,88,2126,1946,144,3,0,7,Defender
J. Dirksen,Go Ahead Eagles,25,74,845,0,2.0,1,0,0.0849,0.085,0.1312,2,4,0,0,0,2,36,30,5,0,0,3,Defender
A. Penetra,AZ Alkmaar,35,2732,846,0,18.0,7,1,1.3125,1.313,0.821,22,155,40,57,3,102,2081,1864,246,5,1,8,Defender
A. Garcia McNulty,PEC Zwolle,34,3060,847,0,22.0,5,1,2.3903,2.364,1.5919,36,201,34,78,6,135,1997,1715,283,12,2,7,Defender
D. Kasius,AZ Alkmaar,36,1402,848,3,28.0,8,3,1.5686,1.579,3.9977,32,41,25,5,9,68,665,529,97,84,7,27,Defender
B. Pereira,NEC Nijmegen,35,2231,849,2,11.0,5,3,1.6035,1.603,2.04,74,63,24,22,3,172,741,630,52,91,1,18,Defender
M. Hilgers,FC Twente,28,1951,850,1,14.0,5,1,2.5885,2.664,0.3232,51,85,16,27,2,99,1193,1048,136,1,0,5,Defender
S. Maikuma,AZ Alkmaar,31,2047,851,2,20.0,3,0,1.2357,1.235,2.6924,78,90,28,35,9,154,905,697,84,36,4,26,Defender
D. James,Go Ahead Eagles,27,1720,852,2,16.0,5,2,1.5808,1.608,4.1234,22,59,10,12,3,53,690,579,83,123,10,36,Defender
R. Flamingo,PSV Eindhoven,34,2942,853,2,24.0,4,0,2.56,2.576,1.5112,46,139,40,93,6,159,2892,2614,286,1,2,7,Defender
L. Wouters,RKC Waalwijk,19,826,854,0,1.0,0,0,0.0298,0.03,0.2196,27,50,11,19,1,56,347,278,45,10,1,5,Defender
J. Dahlhaus,Fortuna Sittard,34,1779,855,2,16.0,6,2,1.0745,1.116,1.5977,41,50,36,24,2,110,612,445,86,90,3,18,Defender
O. Aertssen,PEC Zwolle,22,1129,856,0,6.0,2,1,0.6084,0.607,1.0932,29,65,14,21,2,70,459,349,64,7,1,6,Defender
JAJ. Amofa,SC Cambuur,11,160,857,0,1.0,0,0,0.2324,0.232,0.0691,1,4,1,1,0,2,132,120,14,0,0,0,Defender
J. Berkhout,SC Cambuur,2,0,858,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Defender
A. Kaplan,NEC Nijmegen,30,566,859,0,4.0,1,0,0.3866,0.393,0.4483,15,32,3,10,0,35,501,462,37,1,0,4,Defender
VZV. Zagaritis,SC Heerenveen,33,2960,860,2,15.0,0,0,0.7831,0.762,5.2148,46,99,47,45,8,179,1134,897,122,173,6,48,Defender
M. Bruns,FC Twente,35,1848,861,1,6.0,1,0,0.8197,0.82,0.4717,20,85,27,42,0,75,1302,1172,98,4,1,4,Defender
M. Dekker,AZ Alkmaar,30,678,862,0,,0,0,0.0,,0.5443,2,28,7,7,0,13,466,422,45,4,1,4,Defender
A. Gaaei,AFC Ajax,30,1790,863,4,19.0,8,3,1.6973,1.723,4.0837,31,45,13,28,6,75,922,787,72,140,11,26,Defender
T. Blokzijl,FC Groningen,32,2241,864,0,4.0,3,1,1.0297,1.029,0.2473,32,120,34,38,1,77,1307,1179,86,0,0,1,Defender
T. Beelen,Feyenoord,29,1695,865,1,10.0,3,1,0.8208,0.821,0.8464,20,67,31,49,4,84,1524,1390,96,3,0,5,Defender
H. Petrov,SC Heerenveen,18,449,866,0,4.0,4,1,0.2591,0.276,0.0838,8,22,6,10,0,19,269,240,23,4,0,0,Defender
M. Benita,Heracles Almelo,34,2044,867,1,11.0,6,0,0.3406,0.341,1.3063,63,82,42,34,3,149,617,463,131,41,1,13,Defender
MWM. Willemsen,SC Heerenveen,1,90,868,0,,0,0,0.0,,0.0,0,4,1,2,0,2,39,31,11,0,0,0,Defender
A. Adelgaard,Go Ahead Eagles,30,1224,869,1,5.0,1,0,0.291,0.29,1.2611,21,40,10,8,2,53,515,403,60,59,1,15,Defender
W. Goes,AZ Alkmaar,29,2191,870,4,8.0,4,1,0.4455,0.445,1.0894,30,103,24,35,0,101,1586,1385,210,2,2,10,Defender
T. Galvez,SC Cambuur,1,94,871,0,1.0,0,0,0.0,,0.0,0,2,0,1,0,5,48,39,3,2,0,2,Defender
O. Braude,SC Heerenveen,34,2708,872,2,19.0,2,0,0.4227,0.414,1.4792,104,90,34,41,4,222,1535,1192,223,51,1,16,Defender
D. van der Haar,PEC Zwolle,34,1835,873,2,8.0,3,2,1.019,1.026,2.4979,38,68,16,9,1,54,758,575,91,55,6,14,Defender
M. Kleijn,Sparta Rotterdam,27,279,874,1,,0,0,0.0,,0.1296,10,6,4,0,0,15,107,87,13,11,0,2,Defender
F. Al Mazyani,RKC Waalwijk,23,1634,875,1,13.0,1,0,0.4068,0.408,1.1027,50,60,41,19,4,97,854,709,87,33,3,5,Defender
COC. Olde Keizer,Vitesse,3,0,876,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Defender
EDE. Dijkstra,AZ Alkmaar,9,92,877,0,,0,0,0.0,,0.149,1,3,2,0,0,3,49,45,1,1,0,0,Defender
M. Rots,FC Twente,31,1318,878,0,17.0,2,1,1.0776,1.026,0.8169,33,41,16,8,10,75,488,399,56,15,2,7,Defender
G. Read,Feyenoord,33,1983,879,6,11.0,5,2,1.8976,1.982,3.7616,64,56,15,11,4,112,1057,911,103,42,7,25,Defender
DJD. Janse,FC Groningen,18,329,880,0,1.0,0,0,0.019,0.019,0.6664,4,6,2,7,1,22,328,297,28,1,0,2,Defender
W. Prins,FC Groningen,31,1673,881,1,7.0,3,1,0.5681,0.568,1.3171,73,73,21,25,1,116,444,310,83,47,1,9,Defender
MDM. De Ligt,Sparta Rotterdam,8,0,882,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Defender
ABA. Bouwman,AFC Ajax,1,0,883,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Defender
T. Mercera,FC Groningen,1,113,884,0,,0,0,0.0,,0.0,0,0,0,4,0,5,58,46,8,0,0,0,Defender
DRD. Ruward,PEC Zwolle,1,0,885,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Defender
S. Bouland,FC Groningen,15,53,886,0,,0,0,0.0,,0.0426,0,1,0,0,0,0,44,38,3,1,0,2,Defender
M. Young,Sparta Rotterdam,33,2175,887,0,5.0,1,0,0.7543,0.656,0.5718,68,164,34,39,2,118,1372,1191,177,5,1,5,Defender
J. Tijink,Heracles Almelo,11,0,888,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Defender
RNR. Nijstad,FC Twente,4,0,889,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Defender
J. Mathijsen,Willem II Tilburg,31,256,890,0,4.0,1,1,0.0,,0.0,13,12,2,6,3,22,68,46,11,6,0,1,Defender
RBR. Bouw,SC Heerenveen,5,13,891,0,,0,0,0.0,,0.0,1,0,1,1,0,2,5,4,0,0,0,0,Defender
ABA. Bah,Fortuna Sittard,3,0,892,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Defender
