Name,Team,App,Mins,ID,Assists,Shots,shotsOnTarget,Goals,xG,npxG,xA,Tackles,Clearances,Interceptions,aerialsWon,Blocks,duelsWon,Passes,accuratePasses,longBalls,Crosses,bigChancesCreated,keyPasses,Position
A. Rahim,Real Oviedo,39,2141,1540,1,4.0,1,0,0.0,,0.0,47,69,35,25,0,100,985,771,96,68,3,12,Defender
P. Tomeo,Real Valladolid,45,3372,1541,0,20.0,7,4,0.0,,0.0,101,171,45,58,4,197,1412,1077,267,10,2,9,Defender
Marvel,Leganés,37,2021,1542,0,10.0,2,0,0.0,,0.0,40,60,18,31,3,112,1130,960,152,2,0,5,Defender
BMB. Martínez,Burgos Club de Fútbol,25,1386,1543,0,7.0,2,0,0.0,,0.0,53,42,17,19,1,100,596,448,84,29,0,9,Defender
C. Puga,Málaga,39,2197,1544,0,7.0,2,0,0.0,,0.0,86,56,24,13,1,181,761,566,99,75,1,29,Defender
SdS. del Cerro,Burgos Club de Fútbol,2,0,1545,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Defender
A. Dadie,Real Sociedad B,39,150,1546,0,1.0,1,0,0.0,,0.0,9,4,1,1,0,16,35,27,2,6,0,2,Defender
LAL. Aguilar,Leganés,40,2696,1547,1,12.0,1,0,0.0,,0.0,27,197,20,36,3,76,1187,987,240,1,2,3,Defender
J. Albert,UD Ibiza,19,0,1548,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Defender
M. Luna,Almería,36,1436,1549,2,5.0,3,2,0.0,,0.0,34,30,14,24,1,91,570,411,73,50,8,32,Defender
D. Murillo,Málaga,28,782,1550,0,7.0,1,1,0.0,,0.0,18,35,4,23,1,55,452,376,67,3,0,1,Defender
P. Arriaza,Málaga,2,0,1551,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Defender
H. Arrillaga,Eibar,42,1583,1552,0,7.0,1,0,0.0,,0.0,35,65,21,12,2,67,577,429,93,44,2,17,Defender
I. Merino,Málaga,39,1212,1553,2,12.0,3,0,0.0,,0.0,15,26,6,15,2,41,540,470,40,5,2,11,Defender
BMB. Montes,Sporting Gijón,1,0,1554,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Defender
RGR. Garrido,Málaga,3,0,1555,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Defender
CÁC. Álvarez,CD Tenerife,20,729,1556,0,4.0,0,0,0.0,,0.0,12,29,7,10,0,28,232,187,19,19,0,8,Defender
H. Rincón,Girona FC,43,3591,1557,5,30.0,12,3,0.0,,0.0,85,76,27,46,5,234,961,749,81,80,6,30,Defender
J. Cabello,Mirandés,38,1459,1558,0,,0,0,0.0,,0.0,14,73,13,26,0,51,821,737,85,0,0,1,Defender
MCM. Carrascal,FC Cartagena,14,50,1559,0,,0,0,0.0,,0.0,1,5,2,2,0,4,14,7,3,0,0,0,Defender
OFO. Falah,Real Oviedo,9,8,1560,0,,0,0,0.0,,0.0,0,0,1,0,0,0,1,0,0,0,0,0,Defender
