Name,Team,App,Mins,ID,Assists,Shots,shotsOnTarget,Goals,xG,npxG,xA,Tackles,Clearances,Interceptions,aerialsWon,Blocks,duelsWon,Passes,accuratePasses,longBalls,Crosses,bigChancesCreated,keyPasses,Position
L. Cameron,Rangers,30,2490,2964,5,48.0,17,7,0.0,,0.0,35,36,22,16,18,113,1168,882,178,140,6,44,Midfielder
J. Mulligan,Hibernian,33,2393,2965,5,23.0,5,0,0.0,,0.0,58,50,17,41,13,159,751,562,47,53,7,29,Midfielder
J. McPake,St. Johnstone,29,297,2966,0,10.0,4,1,0.0,,0.0,10,4,0,3,1,34,92,80,4,8,0,6,Midfielder
C. Reilly,Dundee FC,8,56,2967,1,3.0,1,0,0.0,,0.0,4,2,0,4,1,9,25,18,1,2,1,1,Midfielder
JRJ. Reid,Ross County,20,239,2968,0,1.0,0,0,0.0,,0.0,6,14,4,4,1,12,87,64,16,12,0,3,Midfielder
C. Nieuwenhof,Heart of Midlothian,11,314,2969,0,5.0,3,1,0.0,,0.0,8,7,5,13,1,29,162,133,13,8,0,0,Midfielder
C. Barron,Rangers,30,1761,2970,0,8.0,1,0,0.0,,0.0,53,28,15,10,3,84,1164,1046,80,16,0,21,Midfielder
A. Engels,Celtic,32,1924,2971,5,61.0,19,9,0.0,,0.0,24,20,4,15,19,77,1213,1028,66,183,11,50,Midfielder
M. Diomande,Rangers,34,2393,2972,5,48.0,10,4,0.0,,0.0,38,23,18,19,22,137,1237,1074,94,21,9,36,Midfielder
T. Keskinen,Aberdeen,33,2225,2973,2,51.0,11,5,0.0,,0.0,33,15,4,8,27,98,404,296,26,57,8,23,Midfielder
B. Spittal,Heart of Midlothian,33,2245,2974,3,52.0,14,4,0.0,,0.0,26,33,11,51,19,107,1236,931,156,176,10,51,Midfielder
K. Fotheringham,St. Johnstone,31,671,2975,0,8.0,2,0,0.0,,0.0,14,23,8,15,3,43,139,89,13,12,0,2,Midfielder
RDR. Duncan,Ross County,2,0,2976,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Midfielder
FPF. Pollock,Heart of Midlothian,1,0,2977,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Midfielder
A. Denholm,Livingston,16,689,2978,1,8.0,2,0,0.0,,0.0,9,17,6,8,4,37,221,165,27,15,1,9,Midfielder
M. Tait,Heart of Midlothian,7,0,2979,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Midfielder
R. Allan Molotnikov,Hibernian,23,477,2980,0,7.0,1,0,0.0,,0.0,8,1,0,4,2,30,96,79,3,6,0,2,Midfielder
JWJ. Williamson,Ross County,1,0,2981,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Midfielder
K. Andrews,Hibernian,14,470,2982,0,3.0,0,0,0.0,,0.0,11,3,2,4,2,21,187,152,14,0,0,1,Midfielder
F. Franczak,St. Johnstone,28,368,2983,0,2.0,0,0,0.0,,0.0,11,11,3,4,0,23,102,84,4,10,0,3,Midfielder
CDC. Donovan,Celtic,1,0,2984,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Midfielder
B. Rice,Rangers,13,107,2985,0,2.0,1,0,0.0,,0.0,4,1,0,5,1,10,80,66,9,0,0,0,Midfielder
V. Enem,Aberdeen,5,0,2986,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Midfielder
