Name,Team,Assists,Big Chances Created,Shots,Shots On Target,Goals,Mins,XG,NpxG,XA,Unnamed: 10
T. Mangani,Ajaccio,1,0,,0,0,247,0.0,,0.0,
Y. M'Vila,Caen,0,0,7.0,3,1,877,0.0,,0.0,
M. Autret,Caen,0,0,1.0,0,0,79,0.0,,0.0,
M. Barreto,Dijon,4,5,15.0,4,1,1114,0.0,,0.0,
T. Monconduit,Amiens SC,0,0,9.0,2,0,776,0.0,,0.0,
C. Vincent,Bastia,0,0,21.0,9,4,794,0.0,,0.0,
O. Orinel,Nîmes Olympique,1,0,13.0,7,3,665,0.0,,0.0,
J. Eickmayer,Bastia,0,0,5.0,1,0,505,0.0,,0.0,
M. López,Paris FC,5,7,13.0,3,1,1246,0.0,,0.0,
Y. Demoncy,Guingamp,2,3,12.0,5,4,1269,0.0,,0.0,
D. Louiserre,Guingamp,0,0,12.0,5,0,1207,0.0,,0.0,
J. Benet,Grenoble Foot 38,2,4,12.0,4,3,1328,0.0,,0.0,
A. Bobichon,Pau FC,0,0,1.0,0,0,32,0.0,,0.0,
V. Marchetti,Paris FC,3,4,21.0,6,1,1083,0.0,,0.0,
D. Tavares,Sochaux,0,0,,0,0,20,0.0,,0.0,
M. Cafaro,Paris FC,3,4,20.0,10,4,568,0.0,,0.0,
A. Leautey,Amiens SC,3,5,24.0,12,5,1418,0.0,,0.0,
L. Rajot,Caen,0,0,5.0,1,0,293,0.0,,0.0,
J. Anziani,Pau FC,1,5,31.0,6,3,1355,0.0,,0.0,
S. Beusnard,Pau FC,1,0,12.0,2,1,1094,0.0,,0.0,
K. Kaiboue,Amiens SC,1,0,9.0,5,0,886,0.0,,0.0,
V. Lobry,Amiens SC,2,4,12.0,1,0,1239,0.0,,0.0,
K. Sidibé,Guingamp,1,0,9.0,3,0,944,0.0,,0.0,
F. Tomi,Bastia,1,1,7.0,3,2,258,0.0,,0.0,
G. Kyeremeh,Le Havre,2,3,13.0,6,2,706,0.0,,0.0,
A. Boutrah,Bastia,1,2,38.0,13,1,1305,0.0,,0.0,
T. Ducrocq,Bastia,2,4,25.0,13,2,1185,0.0,,0.0,
A. Sagna,Guingamp,0,0,2.0,2,1,166,0.0,,0.0,
A. Trouillet,Rodez AF,1,1,7.0,2,0,423,0.0,,0.0,
M. Essimi,USL Dunkerque,0,0,1.0,1,1,136,0.0,,0.0,
M. Bangré,Grenoble Foot 38,0,0,13.0,6,1,442,0.0,,0.0,
E. Bardeli,USL Dunkerque,4,6,13.0,4,1,1126,0.0,,0.0,
K. Gasnier,Pau FC,0,0,1.0,0,0,15,0.0,,0.0,
K. Diawara,Le Havre,0,1,13.0,5,1,533,0.0,,0.0,
F. Doucouré,Le Havre,0,0,8.0,2,0,609,0.0,,0.0,
W. Younoussa,Rodez AF,2,4,20.0,4,0,1048,0.0,,0.0,
I. Kebbal,Paris FC,6,5,11.0,2,1,910,0.0,,0.0,
D. Gaucho,Caen,1,1,8.0,4,0,885,0.0,,0.0,
S. Belloumou,Valenciennes,0,0,6.0,1,0,1087,0.0,,0.0,
N. Kandil,Amiens SC,0,2,9.0,5,2,575,0.0,,0.0,
L. Doucet,USL Dunkerque,0,0,2.0,1,1,281,0.0,,0.0,
M. Achi,Rodez AF,0,0,1.0,0,0,57,0.0,,0.0,
J. Janneh,Bastia,0,0,5.0,2,0,875,0.0,,0.0,
R. Lutin,Amiens SC,1,0,7.0,0,0,660,0.0,,0.0,
S. Diba,Grenoble Foot 38,0,1,6.0,0,0,261,0.0,,0.0,
I. Fofana,Amiens SC,0,0,5.0,1,1,893,0.0,,0.0,
J. N'Duquidi,Amiens SC,0,0,1.0,0,0,145,0.0,,0.0,
K. Dong,Pau FC,0,0,,0,0,26,0.0,,0.0,
A. Ipiele,Valenciennes,3,1,20.0,4,2,866,0.0,,0.0,
TAT. Averlant,Amiens SC,1,1,3.0,3,1,167,0.0,,0.0,
RTR. Touzghar,Pau FC,0,0,1.0,0,0,18,0.0,,0.0,
A. Camara,Paris FC,0,1,8.0,3,1,917,0.0,,0.0,
A. Sekongo,USL Dunkerque,1,2,11.0,2,0,308,0.0,,0.0,
M. Manitu,Amiens SC,0,0,4.0,1,0,128,0.0,,0.0,
BMB. Merouga,Ajaccio,0,0,,0,0,0,0.0,,0.0,
IDI. Daf,Amiens SC,0,0,,0,0,12,0.0,,0.0,
