Name,Team,App,Mins,ID,Assists,Shots,shotsOnTarget,Goals,xG,npxG,xA,Tackles,Clearances,Interceptions,aerialsWon,Blocks,duelsWon,Passes,accuratePasses,longBalls,Crosses,bigChancesCreated,keyPasses,Position
R. Thomas,Valenciennes,7,213,2341,0,2.0,1,1,0.0,,0.0,2,25,1,10,1,13,122,103,30,0,0,0,Defender
V. Sasso,USL Dunkerque,13,1160,2342,0,13.0,1,0,0.0,,0.0,8,55,15,29,4,50,1118,1048,37,1,1,5,Defender
C. Junior Senneville,USL Dunkerque,1,28,2343,0,,0,0,0.0,,0.0,0,1,0,0,0,1,23,21,2,1,0,1,Defender
Abner,USL Dunkerque,15,1065,2344,2,3.0,0,0,0.0,,0.0,13,25,11,8,1,55,529,461,38,27,2,8,Defender
G. Paquiez,Grenoble Foot 38,15,1308,2345,1,4.0,1,0,0.0,,0.0,30,53,25,18,1,65,593,508,59,12,0,8,Defender
J. Chougrani,Rodez AF,2,85,2346,0,1.0,0,0,0.0,,0.0,1,1,4,4,0,6,51,41,7,3,0,0,Defender
B. Youssouf,Sochaux,5,49,2347,0,2.0,2,0,0.0,,0.0,0,1,0,1,0,1,33,25,7,12,1,4,Defender
P. Lemonnier,Guingamp,12,681,2348,0,3.0,1,1,0.0,,0.0,5,57,16,37,1,54,443,370,70,0,0,1,Defender
Y. Salmier,Le Havre,14,1260,2349,0,5.0,1,1,0.0,,0.0,12,76,14,20,0,47,810,702,98,3,2,3,Defender
V. Henry,Caen,9,308,2350,0,,0,0,0.0,,0.0,8,6,5,1,0,15,169,132,31,19,0,6,Defender
F. Bohnert,Bastia,15,765,2351,0,1.0,0,0,0.0,,0.0,16,25,12,7,0,41,350,283,42,27,1,9,Defender
A. Georgen,USL Dunkerque,15,1268,2352,0,6.0,0,0,0.0,,0.0,27,27,19,18,4,77,766,662,64,40,2,16,Defender
J. Ruiz,Pau FC,14,964,2353,1,6.0,0,0,0.0,,0.0,8,51,10,22,3,37,563,498,81,0,0,3,Defender
O. Sangante,USL Dunkerque,15,1350,2354,0,7.0,0,0,0.0,,0.0,21,50,9,19,0,54,1250,1068,213,7,0,2,Defender
S. Alakouch,Paris FC,1,0,2355,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Defender
T. De Smet,Paris FC,15,1298,2356,2,5.0,2,0,0.0,,0.0,32,39,23,12,1,67,696,579,72,29,2,9,Defender
A. Hakim Abdallah,Guingamp,15,1060,2357,4,12.0,3,0,0.0,,0.0,13,20,9,7,3,37,393,282,77,78,5,24,Defender
G. Akueson,Bastia,13,1022,2358,0,2.0,2,0,0.0,,0.0,22,63,29,34,0,72,466,393,67,0,0,0,Defender
O. Kanté,Pau FC,15,679,2359,0,,0,0,0.0,,0.0,19,30,6,11,0,40,364,310,47,0,0,0,Defender
J. Lambert Evan's Allan,Rodez AF,2,1,2360,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Defender
T. Ollila,Paris FC,16,197,2361,0,1.0,1,0,0.0,,0.0,4,2,1,2,0,7,66,52,9,4,0,2,Defender
D. Guidi,Bastia,14,895,2362,0,3.0,1,1,0.0,,0.0,12,49,10,24,0,43,511,432,99,2,0,3,Defender
C. Vidal,Grenoble Foot 38,16,1440,2363,0,11.0,1,0,0.0,,0.0,7,110,14,47,4,65,660,553,148,0,0,0,Defender
A. Sissoko,Guingamp,9,765,2364,0,2.0,1,0,0.0,,0.0,8,26,16,4,0,26,532,475,48,31,3,6,Defender
A. Linguet,USL Dunkerque,6,217,2365,0,,0,0,0.0,,0.0,4,7,2,1,0,11,76,65,6,4,0,2,Defender
A. Roncaglia,Bastia,15,918,2366,0,7.0,1,0,0.0,,0.0,10,51,6,26,1,39,486,424,57,1,0,4,Defender
M. Mbow,Paris FC,15,1336,2367,0,7.0,4,2,0.0,,0.0,24,71,15,31,0,70,966,884,127,0,0,0,Defender
S. Muzalimoja Mambo,Grenoble Foot 38,11,477,2368,1,1.0,0,0,0.0,,0.0,11,26,6,19,0,37,254,207,38,1,1,2,Defender
D. Meddah,Caen,7,449,2369,0,5.0,1,0,0.0,,0.0,5,13,4,15,2,24,353,328,25,0,0,1,Defender
S. Delos,Grenoble Foot 38,16,1217,2370,2,6.0,3,2,0.0,,0.0,25,41,9,13,2,75,343,278,26,42,3,11,Defender
A. Tchaptchet,Grenoble Foot 38,15,1004,2371,0,,0,0,0.0,,0.0,14,48,16,12,0,32,494,404,79,1,0,0,Defender
ALA. Lô,Amiens SC,7,401,2372,0,2.0,2,0,0.0,,0.0,5,22,2,8,0,16,300,273,28,0,0,0,Defender
L. Morante,Caen,10,231,2373,0,1.0,0,0,0.0,,0.0,3,23,4,10,0,14,117,85,25,1,0,0,Defender
L. Mouyokolo,Grenoble Foot 38,16,1440,2374,0,8.0,3,1,0.0,,0.0,25,99,12,43,3,76,544,469,88,0,0,3,Defender
D. Gomis,Guingamp,13,1141,2375,0,4.0,1,1,0.0,,0.0,27,73,6,39,1,84,780,707,62,1,1,3,Defender
J. Gaudin,Paris FC,11,791,2376,1,2.0,0,0,0.0,,0.0,16,24,11,15,1,49,430,332,92,61,2,13,Defender
M. Xantippe,Grenoble Foot 38,16,1303,2377,1,4.0,2,2,0.0,,0.0,33,49,19,14,1,68,392,293,29,32,3,17,Defender
N. Fernandez,Nancy,9,180,2378,0,2.0,1,0,0.0,,0.0,6,13,2,3,0,10,100,84,12,0,0,0,Defender
Y. Koré,Paris FC,13,810,2379,0,3.0,2,1,0.0,,0.0,13,37,5,10,1,35,468,391,61,14,0,2,Defender
N. Galves,Rodez AF,16,981,2380,0,8.0,2,1,0.0,,0.0,13,9,10,14,4,53,246,171,40,115,5,33,Defender
J. Guevara,Bastia,6,196,2381,0,4.0,1,0,0.0,,0.0,8,16,4,5,1,14,101,91,9,0,0,0,Defender
L. Sy,Auxerre,13,867,2382,0,2.0,0,0,0.0,,0.0,16,19,9,3,1,38,358,298,40,27,1,4,Defender
D. Bolumbu,Caen,4,100,2383,0,,0,0,0.0,,0.0,0,8,3,2,0,5,24,21,2,0,0,0,Defender
R. Lipinski,Rodez AF,7,350,2384,0,6.0,0,0,0.0,,0.0,9,8,4,3,3,15,132,105,27,15,0,2,Defender
Z. Ariss,Bastia,13,1010,2385,0,12.0,6,1,0.0,,0.0,27,44,22,21,5,81,477,375,65,31,3,10,Defender
S. Nair,Guingamp,14,1260,2386,0,17.0,4,0,0.0,,0.0,19,53,23,60,3,115,977,871,113,0,0,4,Defender
T. Meynadier,Bastia,15,1002,2387,0,9.0,1,0,0.0,,0.0,17,37,16,12,3,51,426,355,53,29,0,6,Defender
L. Laurent,Rodez AF,7,355,2388,0,,0,0,0.0,,0.0,17,14,5,5,0,22,155,125,27,0,0,0,Defender
S. Bakayoko,Amiens SC,14,801,2389,0,2.0,1,1,0.0,,0.0,10,47,6,11,0,29,323,281,38,0,0,0,Defender
J. Kalulu Kyatengwa,Pau FC,15,754,2390,0,4.0,0,0,0.0,,0.0,12,13,7,2,3,25,326,269,25,43,3,13,Defender
A. Chabane,Amiens SC,11,283,2391,0,1.0,1,1,0.0,,0.0,10,11,2,3,0,17,113,93,12,0,0,0,Defender
EGE. Gassama,Guingamp,1,0,2392,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Defender
