Name,Team,Assists,Big Chances Created,Shots,Shots On Target,Goals,Mins,XG,NpxG,XA,Unnamed: 10
J. Placide,Bastia,0,0,,0,0,1440,0.0,,0.0,
A. Ortolá,Guingamp,0,0,,0,0,900,0.0,,0.0,
A. Sauvage,Amiens SC,0,0,,0,0,90,0.0,,0.0,
M. Jeannin,Sochaux,0,0,,0,0,90,0.0,,0.0,
J. Fabri,Bastia,0,0,,0,0,0,0.0,,0.0,
E. Basilio,Nancy,0,0,,0,0,1350,0.0,,0.0,
A. Mandrea,Caen,0,0,,0,0,1170,0.0,,0.0,
M. Diaw,Le Havre,0,0,,0,0,990,0.0,,0.0,
L. M'Pasi,Le Havre,0,0,,0,0,450,0.0,,0.0,
B. Allain,Grenoble Foot 38,0,0,,0,0,0,0.0,,0.0,
M. Pattier,Grenoble Foot 38,0,0,,0,0,90,0.0,,0.0,
Y. Clementia,Caen,0,0,,0,0,180,0.0,,0.0,
T. Bartouche,Guingamp,0,0,,0,0,0,0.0,,0.0,
O. Nkambadio,Paris FC,0,0,,0,0,1388,0.0,,0.0,
M. Diop,Grenoble Foot 38,0,0,,0,0,1350,0.0,,0.0,
E. Crombez,Rodez AF,0,0,,0,0,0,0.0,,0.0,
