Name,Team,App,Mins,ID,Assists,Shots,shotsOnTarget,Goals,xG,npxG,xA,Tackles,Clearances,Interceptions,aerialsWon,Blocks,duelsWon,Passes,accuratePasses,longBalls,Crosses,bigChancesCreated,keyPasses,Position
Serginho,Santa Clara,32,1272,1907,1,14.0,6,2,2.2684,2.159,0.8997,16,13,10,23,6,67,494,405,43,34,2,18,Midfielder
T. Arcanjo,Vitória SC,32,1297,1908,2,28.0,11,5,3.0035,3.24,2.1917,18,6,8,9,5,71,429,348,22,78,3,19,Midfielder
A. Varela,FC Porto,31,2122,1909,2,15.0,5,0,0.701,0.729,2.7078,39,31,20,26,3,100,1414,1261,87,62,3,29,Midfielder
KBK. Bondoso,Moreirense,29,1935,1910,1,17.0,6,2,2.5224,2.522,1.526,35,8,13,6,7,84,518,415,21,22,1,22,Midfielder
S. García,Gil Vicente,28,1414,1911,2,20.0,8,4,1.2285,1.343,0.862,38,26,14,36,4,118,615,492,33,5,3,7,Midfielder
M. Silva,Benfica,19,767,1912,2,11.0,2,1,0.4223,0.424,0.3905,28,18,18,27,5,72,472,392,60,5,0,11,Midfielder
S. Lobato,Portimonense,28,99,1913,0,1.0,1,0,0.0216,,0.035,3,1,0,4,0,9,29,21,0,0,0,0,Midfielder
L. Esteves,Gil Vicente,31,2638,1914,2,64.0,13,0,2.8125,2.833,2.4109,45,12,14,14,20,130,1140,893,208,42,5,39,Midfielder
T. Fukui,FC Arouca,31,2014,1915,2,16.0,2,0,0.7597,0.743,0.9762,42,37,24,8,7,84,985,850,75,20,3,25,Midfielder
J. Gorby,Sporting Braga,32,1218,1916,0,9.0,3,1,0.4571,0.524,0.3567,26,27,25,14,2,59,822,716,103,7,0,5,Midfielder
G. Martínez,Sporting Braga,33,1455,1917,2,32.0,17,3,3.0186,2.991,2.8925,46,17,7,8,8,112,557,422,40,50,6,22,Midfielder
ZCZ. Carlos,Vitória SC,30,820,1918,0,4.0,1,0,0.0628,0.074,0.2058,32,18,13,9,0,68,336,264,33,3,0,4,Midfielder
DED. Ege Tıknaz,Sporting Braga,28,1982,1919,2,11.0,6,4,1.9391,1.994,1.0216,58,46,47,25,1,121,956,821,94,5,2,16,Midfielder
A. Oliveira,FC Porto,1,0,1920,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Midfielder
J. Rêgo,Benfica,6,35,1921,0,,0,0,0.0,,0.0059,2,0,0,0,0,4,13,8,0,2,0,0,Midfielder
G. Klismahn,Santa Clara,15,733,1922,3,9.0,3,0,0.3912,0.391,1.3309,17,8,7,9,1,42,228,177,33,38,2,18,Midfielder
M. Cruz,Marítimo,12,18,1923,0,,0,0,0.0,,0.0072,0,0,0,0,0,1,15,12,3,1,0,0,Midfielder
D. Rodrigues,Sporting Braga,10,161,1924,1,6.0,1,0,0.2106,0.235,0.7868,5,0,1,3,4,12,93,78,10,3,3,3,Midfielder
G. Prestianni,Benfica,10,287,1925,0,14.0,1,0,0.6972,0.699,0.3383,3,2,0,2,5,16,105,87,2,8,0,4,Midfielder
G. Quenda,Sporting,33,2186,1926,4,42.0,13,2,3.2974,3.347,4.1648,22,16,12,14,10,103,881,720,76,132,11,50,Midfielder
J. Simões,Sporting,13,400,1927,0,6.0,1,1,0.3668,0.365,0.2153,7,5,4,0,5,15,242,225,15,6,0,6,Midfielder
R. Mora,FC Porto,24,1361,1928,4,43.0,16,9,4.0728,4.426,1.3366,17,2,8,1,17,62,412,330,26,16,4,21,Midfielder
DSD. Sousa,Vitória SC,6,0,1929,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Midfielder
G. Silva,Vitória SC,20,856,1930,0,26.0,13,7,4.1698,5.001,0.9464,8,12,3,11,3,39,153,110,6,23,2,10,Midfielder
RRR. Ribeiro,Famalicão,3,0,1931,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Midfielder
A. Rodrigues,Tondela,9,14,1932,0,1.0,0,0,0.0684,0.068,0.0,0,0,0,2,0,3,4,2,0,1,0,0,Midfielder
M. De Amorim,Famalicão,30,982,1933,1,14.0,2,1,1.042,0.997,1.1941,38,8,14,8,3,84,412,343,24,13,3,16,Midfielder
M. Ribeiro,Boavista,18,361,1934,0,2.0,0,0,0.2637,0.263,0.3398,10,5,1,3,1,20,117,87,15,14,0,5,Midfielder
LGL. Gomes,Estoril Praia,1,0,1935,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Midfielder
G. Sá,Famalicão,31,2383,1936,5,34.0,11,4,3.4202,3.351,2.6117,43,21,11,49,9,185,804,584,77,55,7,35,Midfielder
GBG. Beleza,Gil Vicente,3,0,1937,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Midfielder
AAA. Assis,Moreirense,5,13,1938,0,,0,0,0.0,,0.0,0,0,0,0,0,0,4,3,0,0,0,0,Midfielder
D. Costa,Gil Vicente,6,74,1939,0,,0,0,0.0,,0.0,0,5,1,0,0,1,27,19,10,0,0,0,Midfielder
RRR. Rodrigues,Gil Vicente,1,9,1940,0,,0,0,0.0,,0.0,0,0,0,1,0,1,5,1,0,0,0,0,Midfielder
