Name,Team,App,Mins,ID,Assists,Shots,shotsOnTarget,Goals,xG,npxG,xA,Tackles,Clearances,Interceptions,aerialsWon,Blocks,duelsWon,Passes,accuratePasses,longBalls,Crosses,bigChancesCreated,keyPasses,Position
K. Ehizibue,Udinese,33,2420,3246,1,14.0,4,0,1.2448,1.246,1.8095,53,58,21,29,1,127,687,541,57,61,3,21,Midfielder
D. Dumfries,Inter,33,1951,3247,2,36.0,19,7,5.3588,5.369,2.7587,25,22,6,56,9,111,626,480,35,57,6,21,Midfielder
F. Anguissa,Napoli,35,2857,3248,4,44.0,13,6,4.4472,4.45,2.6407,42,40,35,68,14,170,1475,1261,69,23,3,26,Midfielder
G. Kastanos,Hellas Verona,37,846,3249,1,22.0,5,1,0.9708,0.998,0.9634,23,5,7,14,9,56,277,202,28,23,2,11,Midfielder
R. Orsolini,Bologna,32,1783,3250,4,73.0,28,15,9.4611,7.265,2.5587,16,10,8,21,25,111,552,395,48,64,8,28,Midfielder
T. Bašić,Lazio,14,0,3251,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Midfielder
O. Abildgaard,Sampdoria,1,7,3252,0,,0,0,0.0,,0.0,0,0,0,0,0,1,1,1,0,0,0,0,Midfielder
S. Serdar,Hellas Verona,21,1308,3253,1,30.0,8,2,2.0408,1.948,0.5149,35,17,7,16,15,84,430,330,33,9,2,10,Midfielder
T. Koopmeiners,Juventus,29,1997,3254,3,42.0,11,3,3.8748,3.78,3.7798,32,23,8,22,14,73,817,717,32,113,1,39,Midfielder
N. Moro,Bologna,37,1218,3255,2,14.0,2,0,0.4855,0.486,1.015,35,15,13,15,6,66,762,629,99,33,1,20,Midfielder
C. Pulišić,Milan,34,2489,3256,9,57.0,24,11,11.9588,8.851,6.2573,43,12,5,11,20,130,936,782,33,119,8,69,Midfielder
E. Bohinen,Genoa,22,165,3257,0,2.0,0,0,0.1021,0.102,0.0431,4,6,1,3,1,9,86,69,3,0,0,3,Midfielder
J. Odgaard,Bologna,31,1911,3258,1,48.0,22,6,3.5798,3.594,1.4325,20,12,9,43,11,118,461,360,27,24,6,16,Midfielder
R. Bellanova,Atalanta,37,2495,3259,9,19.0,5,0,1.0929,1.093,5.1,24,38,18,25,4,104,954,803,65,161,12,35,Midfielder
D. Frattesi,Inter,36,1222,3260,1,28.0,8,5,4.0985,4.046,0.8067,17,13,5,10,9,66,346,292,14,8,2,7,Midfielder
Angeliño,Roma,38,3179,3261,1,24.0,6,2,1.0732,1.428,3.9496,46,87,28,31,11,120,1614,1324,201,116,7,51,Midfielder
R. Leão,Milan,36,2330,3262,8,66.0,29,8,7.2522,7.567,6.1876,16,4,6,26,21,153,771,594,42,55,10,58,Midfielder
K. Pérez,Venezia,16,1121,3263,0,13.0,7,1,0.8369,0.853,1.4807,41,11,10,15,2,84,569,448,75,49,2,17,Midfielder
Y. Adli,Milan,31,1248,3264,6,14.0,5,4,1.0033,1.033,2.2424,31,19,6,5,4,68,816,699,118,63,6,23,Midfielder
M. Folorunsho,Napoli,26,685,3265,0,10.0,3,0,1.243,1.219,0.5276,22,6,5,20,1,73,229,173,17,21,2,3,Midfielder
H. Nicolussi Caviglia,Venezia,35,2870,3266,2,53.0,20,4,2.4289,2.377,2.3046,47,55,28,28,13,129,1336,1102,149,71,4,29,Midfielder
I. Ilić,Torino,23,921,3267,0,11.0,4,1,0.9485,0.948,0.9104,5,10,5,4,3,38,504,437,30,27,2,10,Midfielder
S. McTominay,Napoli,34,2941,3268,4,76.0,33,12,7.4422,7.413,1.6873,43,50,24,67,21,208,907,772,61,11,5,26,Midfielder
N. Lella,Venezia,2,8,3269,0,,0,0,0.0,,0.0,0,0,0,0,0,1,1,1,0,0,0,0,Midfielder
W. McKennie,Juventus,35,2320,3270,4,22.0,8,2,2.7777,2.891,3.481,33,36,14,36,9,107,1004,854,37,19,6,32,Midfielder
J. Messias,Genoa,21,851,3271,1,18.0,6,1,2.3662,2.158,0.6258,13,20,6,14,4,58,205,140,19,22,1,8,Midfielder
G. Busio,Venezia,34,2531,3272,0,36.0,7,2,2.4565,2.383,1.802,46,48,19,32,9,135,880,688,66,29,1,28,Midfielder
D. Bradarić,Hellas Verona,34,1890,3273,0,9.0,4,1,0.8252,0.753,2.0872,34,42,15,16,4,79,524,395,58,76,3,25,Midfielder
N. Fagioli,Juventus,38,1541,3274,2,22.0,5,1,1.1236,1.074,2.4669,33,17,7,3,12,67,987,878,94,40,5,27,Midfielder
A. Saelemaekers,Milan,28,1494,3275,3,25.0,12,7,2.4932,2.558,2.2714,34,8,10,9,5,96,726,627,31,63,5,26,Midfielder
G. Gaetano,Cagliari,34,991,3276,3,30.0,6,2,4.7674,4.884,1.7428,11,7,6,10,8,47,326,245,24,24,3,21,Midfielder
K. Thuram,Juventus,35,2337,3277,5,36.0,11,4,3.4811,3.477,1.7518,44,37,14,28,8,133,1368,1223,66,13,8,25,Midfielder
J. Ekkelenkamp,Udinese,35,1866,3278,2,26.0,9,3,2.7699,2.761,1.2262,36,19,12,18,8,77,633,517,30,12,2,15,Midfielder
