,ID,Position,League,Name,Team,App,Mins,Assists,Shots,shotsOnTarget,Goals,xG,npxG,xA,Tackles,Clearances,Interceptions,aerialsWon,Blocks,duelsWon,Passes,accuratePasses,longBalls,Crosses,bigChancesCreated,keyPasses,Saves,goalsPer90,assistsPer90,g+a,g+aPer90,shotsPer90,shotsOnTargetPer90,duelsWonPer90,passesPer90,accuratePassesPer90,longBallsPer90,crossesPer90,bigChancesCreatedPer90,keyPassesPer90,tacklesPer90,clearancesPer90,interceptionsPer90,aerialsWonPer90,blocksPer90,savesPer90,xgPer90,npxgPer90,xaPer90
77,543,Defender,Championship,M. Jacob,Hull City,26,445,0,6.0,4,1,0.4,0.37,0.29,9,33,5,15,0,29,223,157,37,5,0,2,0.0,0.2,0.0,1,0.2,1.21,0.81,5.87,45.1,31.75,7.48,1.01,0.0,0.4,1.82,6.67,1.01,3.03,0.0,0.0,0.08,0.07,0.06
78,544,Defender,Championship,C. Drameh,Hull City,40,1662,1,13.0,1,1,0.44,0.44,1.53,74,69,19,25,6,139,1032,865,94,27,2,15,0.0,0.05,0.05,2,0.11,0.7,0.05,7.53,55.88,46.84,5.09,1.46,0.11,0.81,4.01,3.74,1.03,1.35,0.32,0.0,0.02,0.02,0.08
79,545,Defender,Championship,D. McNamara,Millwall,22,698,0,1.0,1,0,0.02,0.02,0.37,16,28,11,12,0,37,193,144,38,5,1,2,0.0,0.0,0.0,0,0.0,0.13,0.13,4.77,24.89,18.57,4.9,0.64,0.13,0.26,2.06,3.61,1.42,1.55,0.0,0.0,0.0,0.0,0.05
80,546,Defender,Championship,F. Burns,Reading,27,322,0,0.0,0,0,0.0,0.0,0.01,5,15,9,8,0,14,122,100,14,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.91,34.1,27.95,3.91,0.0,0.0,0.0,1.4,4.19,2.52,2.24,0.0,0.0,0.0,0.0,0.0
81,547,Defender,Championship,E. Cashin,Blackburn Rovers,21,1788,0,16.0,7,1,1.64,1.76,0.52,51,95,43,70,2,143,1029,814,238,7,1,4,0.0,0.05,0.0,1,0.05,0.81,0.35,7.2,51.8,40.97,11.98,0.35,0.05,0.2,2.57,4.78,2.16,3.52,0.1,0.0,0.08,0.09,0.03
82,548,Defender,Championship,A. Famewo,Hull City,14,942,1,4.0,1,0,0.3,0.3,0.65,17,41,24,27,1,59,468,375,67,0,0,2,0.0,0.0,0.1,1,0.1,0.38,0.1,5.64,44.71,35.83,6.4,0.0,0.0,0.19,1.62,3.92,2.29,2.58,0.1,0.0,0.03,0.03,0.06
83,549,Defender,Championship,B. Lawal,Stoke City,20,211,0,1.0,0,0,0.13,0.1,0.15,4,9,1,4,0,15,55,42,8,1,1,2,0.0,0.0,0.0,0,0.0,0.43,0.0,6.4,23.46,17.91,3.41,0.43,0.43,0.85,1.71,3.84,0.43,1.71,0.0,0.0,0.06,0.04,0.06
84,550,Defender,Championship,R. Edwards,Queens Park Rangers,21,1819,0,13.0,3,2,1.71,1.71,0.25,26,122,26,45,3,87,1029,892,102,2,0,5,0.0,0.1,0.0,2,0.1,0.64,0.15,4.3,50.91,44.13,5.05,0.1,0.0,0.25,1.29,6.04,1.29,2.23,0.15,0.0,0.08,0.08,0.01
85,551,Defender,Championship,E. Bocat,Stoke City,33,2046,1,17.0,4,0,0.76,0.77,2.01,42,92,31,24,7,102,800,606,89,61,4,15,0.0,0.0,0.04,1,0.04,0.75,0.18,4.49,35.19,26.66,3.91,2.68,0.18,0.66,1.85,4.05,1.36,1.06,0.31,0.0,0.03,0.03,0.09
86,552,Defender,Championship,T. Crama,Millwall,21,1635,2,10.0,1,0,0.93,0.94,2.24,35,113,30,71,3,120,561,354,92,51,5,15,0.0,0.0,0.11,2,0.11,0.55,0.06,6.61,30.88,19.49,5.06,2.81,0.28,0.83,1.93,6.22,1.65,3.91,0.17,0.0,0.05,0.05,0.12
87,553,Defender,Championship,J. Bagan,Cardiff City,44,1623,1,2.0,2,0,0.19,0.2,0.57,32,82,14,20,0,71,654,518,116,21,1,7,0.0,0.0,0.06,1,0.06,0.11,0.11,3.94,36.27,28.72,6.43,1.16,0.06,0.39,1.77,4.55,0.78,1.11,0.0,0.0,0.01,0.01,0.03
88,554,Defender,Championship,A. Smith,Hull City,7,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,555,Defender,Championship,S. Klingen Langås,Derby County,15,1121,0,4.0,1,0,0.49,0.49,0.06,22,72,9,31,1,56,435,338,82,1,0,0,0.0,0.0,0.0,0,0.0,0.32,0.08,4.5,34.92,27.14,6.58,0.08,0.0,0.0,1.77,5.78,0.72,2.49,0.08,0.0,0.04,0.04,0.0
90,556,Defender,Championship,B. Thomas,Coventry City,44,3544,0,48.0,12,5,5.16,4.92,1.51,49,231,40,139,14,221,2430,1984,359,3,1,7,0.0,0.13,0.0,5,0.13,1.22,0.3,5.61,61.71,50.38,9.12,0.08,0.03,0.18,1.24,5.87,1.02,3.53,0.36,0.0,0.13,0.12,0.04
91,557,Defender,Championship,C. Taylor,West Bromwich Albion,7,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,558,Defender,Championship,J. Rooney,Barnsley,15,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,559,Defender,Championship,J. Tchamadeu,Stoke City,44,3140,2,17.0,3,1,1.68,1.69,1.81,45,77,23,22,4,124,1055,809,145,63,7,26,0.0,0.03,0.06,3,0.09,0.49,0.09,3.55,30.24,23.19,4.16,1.81,0.2,0.75,1.29,2.21,0.66,0.63,0.11,0.0,0.05,0.05,0.05
94,560,Defender,Championship,L. Fuhr Hjelde,Sheffield United,45,443,1,0.0,0,0,0.0,0.0,0.09,11,31,4,21,0,34,203,151,30,6,0,3,0.0,0.0,0.2,1,0.2,0.0,0.0,6.91,41.24,30.68,6.09,1.22,0.0,0.61,2.23,6.3,0.81,4.27,0.0,0.0,0.0,0.0,0.02
95,561,Defender,Championship,A. Phillips,Stoke City,42,3082,0,12.0,5,0,0.89,1.0,0.32,23,208,34,87,1,128,1489,1253,166,1,1,4,0.0,0.0,0.0,0,0.0,0.35,0.15,3.74,43.48,36.59,4.85,0.03,0.03,0.12,0.67,6.07,0.99,2.54,0.03,0.0,0.03,0.03,0.01
96,562,Defender,Championship,C. Hughes,Hull City,30,2348,1,16.0,5,1,0.53,0.53,0.89,26,160,36,81,3,135,1514,1294,209,10,1,9,0.0,0.04,0.04,2,0.08,0.61,0.19,5.17,58.03,49.6,8.01,0.38,0.04,0.34,1.0,6.13,1.38,3.1,0.11,0.0,0.02,0.02,0.03
97,563,Defender,Championship,R. Walters,Blackpool,20,981,0,2.0,0,0,0.06,0.06,0.37,40,21,3,19,1,75,342,276,37,14,0,1,0.0,0.0,0.0,0,0.0,0.18,0.0,6.88,31.38,25.32,3.39,1.28,0.0,0.09,3.67,1.93,0.28,1.74,0.09,0.0,0.01,0.01,0.03
98,564,Defender,Championship,C. Scanlon,Cardiff City,5,169,0,3.0,1,1,0.22,0.23,0.01,6,3,1,1,2,12,40,35,0,3,0,0,0.0,0.53,0.0,1,0.53,1.6,0.53,6.39,21.3,18.64,0.0,1.6,0.0,0.0,3.2,1.6,0.53,0.53,1.07,0.0,0.12,0.12,0.0
99,565,Defender,Championship,J. Debayo,Hull City,24,1,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,566,Defender,Championship,A. Mayor,Millwall,5,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,567,Defender,Championship,DLD. Lawlor,Cardiff City,3,57,0,0.0,0,0,0.0,0.0,0.0,3,2,2,0,0,5,29,25,4,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7.89,45.79,39.47,6.32,0.0,0.0,0.0,4.74,3.16,3.16,0.0,0.0,0.0,0.0,0.0,0.0
102,568,Defender,Championship,RKR. Kpakio,Cardiff City,8,113,1,1.0,0,0,0.01,0.01,0.07,5,1,2,0,1,10,49,45,3,2,0,1,0.0,0.0,0.8,1,0.8,0.8,0.0,7.96,39.03,35.84,2.39,1.59,0.0,0.8,3.98,0.8,1.59,0.0,0.8,0.0,0.01,0.01,0.06
103,569,Defender,Championship,JMJ. Mohammed,West Bromwich Albion,2,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,570,Defender,Championship,S. Parker,Swansea City,16,93,0,2.0,0,0,0.07,0.13,0.01,2,2,1,5,1,8,37,32,0,4,0,0,0.0,0.0,0.0,0,0.0,1.94,0.0,7.74,35.81,30.97,0.0,3.87,0.0,0.0,1.94,1.94,0.97,4.84,0.97,0.0,0.07,0.13,0.01
105,571,Defender,Championship,EEsquerdinha,Queens Park Rangers,1,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,572,Defender,Championship,JCJ. Campbell-Slowey,Bristol City,4,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,573,Defender,Championship,TTT. Tarry,Preston North End,1,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,574,Forward,Championship,T. Bradshaw,Barnsley,25,817,0,22.0,5,1,3.22,2.44,0.09,4,9,1,28,6,42,117,79,1,1,0,3,0.0,0.11,0.0,1,0.11,2.42,0.55,4.63,12.89,8.7,0.11,0.11,0.0,0.33,0.44,0.99,0.11,3.08,0.66,0.0,0.35,0.27,0.01
109,575,Forward,Championship,W. Keane,Reading,33,1144,0,14.0,4,3,2.71,2.82,0.71,5,18,3,13,4,31,280,226,18,2,1,5,0.0,0.24,0.0,3,0.24,1.1,0.31,2.44,22.03,17.78,1.42,0.16,0.08,0.39,0.39,1.42,0.24,1.02,0.31,0.0,0.21,0.22,0.06
110,576,Forward,Championship,M. Smith,Preston North End,43,1849,4,59.0,26,8,7.94,7.55,3.24,14,48,6,128,10,158,467,284,19,10,7,31,0.0,0.39,0.19,12,0.58,2.87,1.27,7.69,22.73,13.82,0.92,0.49,0.34,1.51,0.68,2.34,0.29,6.23,0.49,0.0,0.39,0.37,0.16
111,577,Forward,Championship,N. Wells,Luton Town,44,2133,4,58.0,28,10,8.44,8.18,2.51,29,4,13,26,16,96,465,326,11,29,4,21,0.0,0.42,0.17,14,0.59,2.45,1.18,4.05,19.62,13.76,0.46,1.22,0.17,0.89,1.22,0.17,0.55,1.1,0.68,0.0,0.36,0.35,0.11
112,578,Forward,Championship,C. Robinson,Cardiff City,35,2031,1,58.0,27,12,7.06,7.32,2.1,7,5,6,11,16,54,473,367,38,26,5,22,0.0,0.53,0.04,13,0.58,2.57,1.2,2.39,20.96,16.26,1.68,1.15,0.22,0.97,0.31,0.22,0.27,0.49,0.71,0.0,0.31,0.32,0.09
113,579,Forward,Championship,C. Morris,Derby County,42,3133,2,64.0,28,8,8.43,6.68,2.96,16,54,5,234,17,329,885,537,24,25,4,32,0.0,0.23,0.06,10,0.29,1.84,0.8,9.45,25.42,15.43,0.69,0.72,0.11,0.92,0.46,1.55,0.14,6.72,0.49,0.0,0.24,0.19,0.09
114,580,Forward,Championship,S. Gallagher,Stoke City,23,1018,1,24.0,8,3,3.43,3.44,0.35,16,27,3,70,2,104,173,83,8,7,3,7,0.0,0.27,0.09,4,0.35,2.12,0.71,9.19,15.29,7.34,0.71,0.62,0.27,0.62,1.41,2.39,0.27,6.19,0.18,0.0,0.3,0.3,0.03
115,581,Forward,Championship,R. Hardie,Huddersfield Town,38,2276,3,63.0,25,10,12.29,9.94,1.0,13,19,6,33,17,63,233,145,19,14,4,16,0.0,0.4,0.12,13,0.51,2.49,0.99,2.49,9.21,5.73,0.75,0.55,0.16,0.63,0.51,0.75,0.24,1.3,0.67,0.0,0.49,0.39,0.04
116,582,Forward,Championship,L. Salvesen,Derby County,8,488,0,13.0,8,1,1.42,1.38,0.17,4,4,0,15,4,22,79,41,4,3,0,1,0.0,0.18,0.0,1,0.18,2.4,1.48,4.06,14.57,7.56,0.74,0.55,0.0,0.18,0.74,0.74,0.0,2.77,0.74,0.0,0.26,0.26,0.03
117,583,Forward,Championship,J. Yates,Luton Town,42,3436,4,58.0,25,10,11.45,11.05,1.42,14,20,7,46,13,101,490,356,19,15,4,24,0.0,0.26,0.1,14,0.37,1.52,0.65,2.65,12.83,9.32,0.5,0.39,0.1,0.63,0.37,0.52,0.18,1.2,0.34,0.0,0.3,0.29,0.04
118,584,Forward,Championship,K. Nisbet,Millwall,1,17,0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,1,2,1,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5.29,10.59,5.29,0.0,5.29,0.0,0.0,5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,585,Forward,Championship,H. Wright,Coventry City,29,2157,1,65.0,27,12,11.49,11.18,2.21,18,25,6,65,13,143,375,261,9,33,7,22,0.0,0.5,0.04,13,0.54,2.71,1.13,5.97,15.65,10.89,0.38,1.38,0.29,0.92,0.75,1.04,0.25,2.71,0.54,0.0,0.48,0.47,0.09
120,586,Forward,Championship,T. Chong,Sheffield United,32,2039,1,28.0,8,2,2.36,2.34,1.73,23,17,8,12,14,114,520,409,37,58,3,22,0.0,0.09,0.04,3,0.13,1.24,0.35,5.03,22.95,18.05,1.63,2.56,0.13,0.97,1.02,0.75,0.35,0.53,0.62,0.0,0.1,0.1,0.08
121,587,Forward,Championship,N. Ennis,Blackpool,21,208,0,3.0,1,0,0.28,0.22,0.05,1,3,0,6,2,10,33,22,4,1,0,0,0.0,0.0,0.0,0,0.0,1.3,0.43,4.33,14.28,9.52,1.73,0.43,0.0,0.0,0.43,1.3,0.0,2.6,0.87,0.0,0.12,0.09,0.02
122,588,Forward,Championship,T. Campbell,Sheffield United,40,1764,2,51.0,27,11,9.21,9.74,1.95,5,11,0,25,12,57,303,233,12,19,5,21,0.0,0.56,0.1,13,0.66,2.6,1.38,2.91,15.46,11.89,0.61,0.97,0.26,1.07,0.26,0.56,0.0,1.28,0.61,0.0,0.47,0.5,0.1
123,589,Forward,Championship,S. Twine,Bristol City,37,2170,3,82.0,25,5,6.26,6.29,5.04,48,14,16,6,28,114,705,580,56,99,12,57,0.0,0.21,0.12,8,0.33,3.4,1.04,4.73,29.24,24.06,2.32,4.11,0.5,2.36,1.99,0.58,0.66,0.25,1.16,0.0,0.26,0.26,0.21
124,590,Forward,Championship,P. Smyth,Queens Park Rangers,43,2780,4,44.0,14,1,2.89,2.93,3.28,44,18,12,16,16,169,598,425,50,114,4,38,0.0,0.03,0.13,5,0.16,1.42,0.45,5.47,19.36,13.76,1.62,3.69,0.13,1.23,1.42,0.58,0.39,0.52,0.52,0.0,0.09,0.09,0.11
125,591,Forward,Championship,E. Dennis,Nottingham Forest,7,175,1,3.0,0,0,0.07,0.12,0.18,1,2,1,5,2,16,58,51,2,2,2,2,0.0,0.0,0.51,1,0.51,1.54,0.0,8.23,29.83,26.23,1.03,1.03,1.03,1.03,0.51,1.03,0.51,2.57,1.03,0.0,0.03,0.06,0.09
126,592,Forward,Championship,B. Thomas-Asante,Coventry City,42,1550,3,48.0,11,4,5.74,5.83,2.28,15,8,12,18,20,71,245,167,13,16,2,18,0.0,0.23,0.17,7,0.41,2.79,0.64,4.12,14.23,9.7,0.75,0.93,0.12,1.05,0.87,0.46,0.7,1.05,1.16,0.0,0.33,0.34,0.13
127,593,Forward,Championship,J. Maja,West Bromwich Albion,26,2075,2,48.0,18,12,9.99,10.05,1.76,13,11,11,24,15,87,460,351,19,3,6,22,0.0,0.52,0.09,14,0.61,2.08,0.78,3.77,19.95,15.22,0.82,0.13,0.26,0.95,0.56,0.48,0.48,1.04,0.65,0.0,0.43,0.44,0.08
128,594,Forward,Championship,Z. Flemming,Millwall,36,2435,4,79.0,31,12,9.04,9.29,2.21,18,28,5,48,12,118,392,275,21,9,6,23,0.0,0.44,0.15,16,0.59,2.92,1.15,4.36,14.49,10.16,0.78,0.33,0.22,0.85,0.67,1.03,0.18,1.77,0.44,0.0,0.33,0.34,0.08
129,595,Forward,Championship,R. Brewster,Derby County,44,1730,3,40.0,7,4,4.45,4.47,2.36,18,38,6,30,19,80,431,342,56,33,6,25,0.0,0.21,0.16,7,0.36,2.08,0.36,4.16,22.42,17.79,2.91,1.72,0.31,1.3,0.94,1.98,0.31,1.56,0.99,0.0,0.23,0.23,0.12
130,596,Forward,Championship,A. Idah,Swansea City,1,29,0,0.0,0,0,0.0,0.0,0.12,0,0,0,0,0,0,8,7,0,2,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,24.83,21.72,0.0,6.21,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
131,597,Forward,Championship,M. Langstaff,Millwall,37,1407,2,25.0,10,1,3.92,3.88,1.03,10,8,2,9,6,40,158,106,14,13,3,11,0.0,0.06,0.13,3,0.19,1.6,0.64,2.56,10.11,6.78,0.9,0.83,0.19,0.7,0.64,0.51,0.13,0.58,0.38,0.0,0.25,0.25,0.07
132,598,Forward,Championship,A. Kargbo,Blackburn Rovers,8,204,1,4.0,0,0,0.44,0.43,0.15,5,1,0,1,1,14,31,25,0,8,0,5,0.0,0.0,0.44,1,0.44,1.76,0.0,6.18,13.68,11.03,0.0,3.53,0.0,2.21,2.21,0.44,0.0,0.44,0.44,0.0,0.19,0.19,0.06
133,599,Forward,Championship,E. Adebayo,Luton Town,40,2448,0,69.0,32,5,12.62,12.84,1.05,14,43,7,62,11,129,297,213,7,10,0,16,0.0,0.18,0.0,5,0.18,2.54,1.18,4.74,10.92,7.83,0.26,0.37,0.0,0.59,0.51,1.58,0.26,2.28,0.4,0.0,0.46,0.47,0.04
134,600,Forward,Championship,E. Riis Jacobsen,Bristol City,45,2720,2,70.0,30,12,10.44,10.71,0.82,26,16,8,45,18,116,446,294,16,14,2,24,0.0,0.4,0.07,14,0.46,2.32,0.99,3.84,14.76,9.73,0.53,0.46,0.07,0.79,0.86,0.53,0.26,1.49,0.6,0.0,0.35,0.35,0.03
135,601,Forward,Championship,M. Osmajić,Preston North End,35,1926,3,43.0,18,9,8.13,8.43,0.51,9,9,1,22,10,62,222,157,2,6,1,11,0.0,0.42,0.14,12,0.56,2.01,0.84,2.9,10.37,7.34,0.09,0.28,0.05,0.51,0.42,0.42,0.05,1.03,0.47,0.0,0.38,0.39,0.02
136,602,Forward,Championship,S. Armstrong,Bristol City,41,1591,0,41.0,17,3,5.13,5.15,0.54,3,0,3,22,8,59,237,186,4,4,0,13,0.0,0.17,0.0,3,0.17,2.32,0.96,3.34,13.41,10.52,0.23,0.23,0.0,0.74,0.17,0.0,0.17,1.24,0.45,0.0,0.29,0.29,0.03
137,603,Forward,Championship,K. Etete,Cardiff City,1,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,604,Forward,Championship,Y. Ohashi,Blackburn Rovers,37,2240,3,53.0,19,9,7.1,7.2,1.72,35,24,6,53,15,131,456,310,19,18,1,11,0.0,0.36,0.12,12,0.48,2.13,0.76,5.26,18.32,12.46,0.76,0.72,0.04,0.44,1.41,0.96,0.24,2.13,0.6,0.0,0.29,0.29,0.07
139,605,Forward,Championship,E. Simms,Coventry City,46,2294,2,62.0,28,6,10.13,9.2,0.98,3,16,2,78,12,95,330,209,9,13,2,21,0.0,0.24,0.08,8,0.31,2.43,1.1,3.73,12.95,8.2,0.35,0.51,0.08,0.82,0.12,0.63,0.08,3.06,0.47,0.0,0.4,0.36,0.04
140,606,Forward,Championship,S. Iling Junior,West Bromwich Albion,17,1072,2,13.0,3,1,0.52,0.52,0.99,26,45,11,17,2,69,415,330,42,63,2,21,0.0,0.08,0.17,3,0.25,1.09,0.25,5.79,34.84,27.71,3.53,5.29,0.17,1.76,2.18,3.78,0.92,1.43,0.17,0.0,0.04,0.04,0.08
141,607,Forward,Championship,L. Dobbin,Preston North End,32,975,0,17.0,4,2,1.47,1.4,0.44,11,5,2,9,9,52,276,221,16,13,0,9,0.0,0.18,0.0,2,0.18,1.57,0.37,4.8,25.48,20.4,1.48,1.2,0.0,0.83,1.02,0.46,0.18,0.83,0.83,0.0,0.14,0.13,0.04
142,608,Forward,Championship,Ž. Vipotnik,Swansea City,46,2099,0,57.0,21,7,9.68,8.6,1.01,6,22,2,41,18,72,257,178,6,0,2,6,0.0,0.3,0.0,7,0.3,2.44,0.9,3.09,11.02,7.63,0.26,0.0,0.09,0.26,0.26,0.94,0.09,1.76,0.77,0.0,0.41,0.37,0.04
143,609,Forward,Championship,O. Tanner,Cardiff City,30,1385,2,36.0,12,2,2.92,3.0,1.07,43,12,11,23,12,96,393,272,39,44,1,13,0.0,0.13,0.13,4,0.26,2.34,0.78,6.24,25.54,17.68,2.53,2.86,0.06,0.84,2.79,0.78,0.71,1.49,0.78,0.0,0.19,0.19,0.07
144,610,Forward,Championship,A. Gilbert,Middlesbrough,18,84,0,1.0,1,1,0.13,0.12,0.26,1,0,0,1,0,2,62,50,2,5,0,3,0.0,1.07,0.0,1,1.07,1.07,1.07,2.14,66.43,53.57,2.14,5.36,0.0,3.21,1.07,0.0,0.0,1.07,0.0,0.0,0.13,0.13,0.28
145,611,Forward,Championship,T. Cannon,Sheffield United,41,2614,2,80.0,36,10,10.67,7.85,1.47,15,27,3,73,24,118,351,223,9,16,1,17,0.0,0.34,0.07,12,0.41,2.75,1.24,4.06,12.08,7.68,0.31,0.55,0.03,0.59,0.52,0.93,0.1,2.51,0.83,0.0,0.37,0.27,0.05
146,612,Forward,Championship,I. Davies,Cardiff City,10,298,0,7.0,3,2,1.59,1.6,0.12,10,1,1,2,2,23,53,37,0,10,0,4,0.0,0.6,0.0,2,0.6,2.11,0.91,6.95,16.01,11.17,0.0,3.02,0.0,1.21,3.02,0.3,0.3,0.6,0.6,0.0,0.48,0.48,0.04
147,613,Forward,Championship,L. Cullen,Swansea City,43,3017,3,72.0,25,11,9.21,9.06,2.2,37,40,8,51,21,128,735,575,40,15,6,30,0.0,0.33,0.09,14,0.42,2.15,0.75,3.82,21.93,17.15,1.19,0.45,0.18,0.89,1.1,1.19,0.24,1.52,0.63,0.0,0.27,0.27,0.07
148,614,Forward,Championship,J. Coburn,Middlesbrough,23,1228,0,28.0,12,5,6.09,5.37,0.53,10,18,2,67,8,101,180,100,3,8,3,10,0.0,0.37,0.0,5,0.37,2.05,0.88,7.4,13.19,7.33,0.22,0.59,0.22,0.73,0.73,1.32,0.15,4.91,0.59,0.0,0.45,0.39,0.04
149,615,Forward,Championship,A. Al-Hamadi,Luton Town,15,845,0,19.0,6,2,2.89,2.72,0.8,11,8,1,19,4,57,146,99,6,3,1,5,0.0,0.21,0.0,2,0.21,2.02,0.64,6.07,15.55,10.54,0.64,0.32,0.11,0.53,1.17,0.85,0.11,2.02,0.43,0.0,0.31,0.29,0.08
150,616,Forward,Championship,D. Dike,West Bromwich Albion,14,224,1,7.0,2,1,0.74,0.74,0.51,2,7,0,18,1,27,41,23,2,0,2,5,0.0,0.4,0.4,2,0.8,2.81,0.8,10.85,16.47,9.24,0.8,0.0,0.8,2.01,0.8,2.81,0.0,7.23,0.4,0.0,0.3,0.3,0.21
151,617,Forward,Championship,K. Joseph,Hull City,18,1018,0,14.0,6,0,2.18,2.48,0.64,9,23,5,32,6,52,178,104,7,12,1,5,0.0,0.0,0.0,0,0.0,1.24,0.53,4.6,15.74,9.19,0.62,1.06,0.09,0.44,0.8,2.03,0.44,2.83,0.53,0.0,0.19,0.22,0.06
152,618,Forward,Championship,Y. Salech,Cardiff City,20,1283,1,45.0,21,8,7.01,6.14,0.74,13,24,3,98,9,144,283,125,19,2,0,7,0.0,0.56,0.07,9,0.63,3.16,1.47,10.1,19.85,8.77,1.33,0.14,0.0,0.49,0.91,1.68,0.21,6.87,0.63,0.0,0.49,0.43,0.05
153,619,Forward,Championship,S. Bell,Bristol City,31,439,0,15.0,7,0,1.32,1.55,0.2,10,4,2,15,2,37,134,96,5,14,0,8,0.0,0.0,0.0,0,0.0,3.08,1.44,7.59,27.47,19.68,1.03,2.87,0.0,1.64,2.05,0.82,0.41,3.08,0.41,0.0,0.27,0.32,0.04
154,620,Forward,Championship,T. Bany,West Bromwich Albion,6,68,1,3.0,0,0,0.14,0.14,0.02,4,0,2,0,1,7,22,17,1,2,1,2,0.0,0.0,1.32,1,1.32,3.97,0.0,9.26,29.12,22.5,1.32,2.65,1.32,2.65,5.29,0.0,2.65,0.0,1.32,0.0,0.18,0.18,0.03
155,621,Forward,Championship,D. Jebbison,Preston North End,14,402,0,9.0,3,0,1.48,1.62,0.08,5,2,0,4,3,17,43,26,2,1,0,5,0.0,0.0,0.0,0,0.0,2.01,0.67,3.81,9.63,5.82,0.45,0.22,0.0,1.12,1.12,0.45,0.0,0.9,0.67,0.0,0.33,0.36,0.02
156,622,Forward,Championship,T. Conway,Middlesbrough,36,2362,1,58.0,28,13,12.23,9.35,1.59,15,9,3,9,16,62,492,426,18,15,1,28,0.0,0.5,0.04,14,0.53,2.21,1.07,2.36,18.75,16.23,0.69,0.57,0.04,1.07,0.57,0.34,0.11,0.34,0.61,0.0,0.47,0.36,0.06
157,623,Forward,Championship,P. Lane,Reading,22,1077,1,13.0,5,1,1.1,1.1,1.1,13,9,4,9,2,39,233,167,20,39,2,13,0.0,0.08,0.08,2,0.17,1.09,0.42,3.26,19.47,13.96,1.67,3.26,0.17,1.09,1.09,0.75,0.33,0.75,0.17,0.0,0.09,0.09,0.09
158,624,Forward,Championship,N. Bassette,Coventry City,37,935,0,18.0,7,2,4.8,4.85,0.64,4,9,0,13,4,34,70,45,2,11,0,3,0.0,0.19,0.0,2,0.19,1.73,0.67,3.27,6.74,4.33,0.19,1.06,0.0,0.29,0.39,0.87,0.0,1.25,0.39,0.0,0.46,0.47,0.06
