,ID,Position,League,Name,Team,App,Mins,Assists,Shots,shotsOnTarget,Goals,Tackles,Clearances,Interceptions,aerialsWon,Blocks,duelsWon,Passes,accuratePasses,longBalls,Crosses,bigChancesCreated,keyPasses,Saves,goalsPer90,assistsPer90,g+a,g+aPer90,shotsPer90,shotsOnTargetPer90,duelsWonPer90,passesPer90,accuratePassesPer90,longBallsPer90,crossesPer90,bigChancesCreatedPer90,keyPassesPer90,tacklesPer90,clearancesPer90,interceptionsPer90,aerialsWonPer90,blocksPer90,savesPer90
57,3396,Forward,Serie B,S. Rabbi,Cittadella,37,1734,2,47.0,12,4,8,10,2,43,10,113,329,243,17,16,3,17,0.0,0.21,0.1,6,0.31,2.44,0.62,5.87,17.08,12.61,0.88,0.83,0.16,0.88,0.42,0.52,0.1,2.23,0.52,0.0
58,3397,Forward,Serie B,A. Raimondo,Frosinone,18,484,0,14.0,3,1,7,0,0,6,5,17,64,51,0,2,0,1,0.0,0.19,0.0,1,0.19,2.6,0.56,3.16,11.9,9.48,0.0,0.37,0.0,0.19,1.3,0.0,0.0,1.12,0.93,0.0
59,3398,Forward,Serie B,F. Russo,Virtus Entella,33,665,1,19.0,8,2,3,3,0,19,2,37,161,122,7,3,1,4,0.0,0.27,0.14,3,0.41,2.57,1.08,5.01,21.79,16.51,0.95,0.41,0.14,0.54,0.41,0.41,0.0,2.57,0.27,0.0
60,3399,Forward,Serie B,G. Kvernadze,Frosinone,38,1663,5,41.0,11,3,28,9,12,12,12,100,443,360,28,35,6,28,0.0,0.16,0.27,8,0.43,2.22,0.6,5.41,23.97,19.48,1.52,1.89,0.32,1.52,1.52,0.49,0.65,0.65,0.65,0.0
61,3400,Forward,Serie B,H. Wendel Meister,Pisa,16,548,0,8.0,2,2,2,1,1,22,3,40,65,43,2,0,0,1,0.0,0.33,0.0,2,0.33,1.31,0.33,6.57,10.68,7.06,0.33,0.0,0.0,0.16,0.33,0.16,0.16,3.61,0.49,0.0
62,3401,Forward,Serie B,M. Maggio,Crotone,38,600,1,20.0,5,2,10,2,5,3,9,57,198,144,10,36,1,8,0.0,0.3,0.15,3,0.45,3.0,0.75,8.55,29.7,21.6,1.5,5.4,0.15,1.2,1.5,0.3,0.75,0.45,1.35,0.0
63,3402,Forward,Serie B,F. Ghedjemis,Frosinone,32,1067,1,29.0,5,2,7,9,3,7,12,42,285,247,5,47,1,11,0.0,0.17,0.08,3,0.25,2.45,0.42,3.54,24.04,20.83,0.42,3.96,0.08,0.93,0.59,0.76,0.25,0.59,1.01,0.0
64,3403,Forward,Serie B,A. Cichero,Frosinone,7,124,0,4.0,0,0,0,1,0,11,3,11,28,18,1,0,0,2,0.0,0.0,0.0,0,0.0,2.9,0.0,7.98,20.32,13.06,0.73,0.0,0.0,1.45,0.0,0.73,0.0,7.98,2.18,0.0
65,3404,Forward,Serie B,N. Girma,Reggiana,27,1023,2,31.0,13,5,31,14,5,3,5,88,382,291,27,26,2,12,0.0,0.44,0.18,7,0.62,2.73,1.14,7.74,33.61,25.6,2.38,2.29,0.18,1.06,2.73,1.23,0.44,0.26,0.44,0.0
66,3405,Forward,Serie B,A. Debenedetti,Virtus Entella,37,802,0,27.0,8,4,14,9,1,26,10,71,190,148,6,4,0,5,0.0,0.45,0.0,4,0.45,3.03,0.9,7.97,21.32,16.61,0.67,0.45,0.0,0.56,1.57,1.01,0.11,2.92,1.12,0.0
