,ID,Position,League,Name,Team,App,Mins,Assists,Shots,shotsOnTarget,Goals,xG,npxG,xA,Tackles,Clearances,Interceptions,aerialsWon,Blocks,duelsWon,Passes,accuratePasses,longBalls,Crosses,bigChancesCreated,keyPasses,Saves,goalsPer90,assistsPer90,g+a,g+aPer90,shotsPer90,shotsOnTargetPer90,duelsWonPer90,passesPer90,accuratePassesPer90,longBallsPer90,crossesPer90,bigChancesCreatedPer90,keyPassesPer90,tacklesPer90,clearancesPer90,interceptionsPer90,aerialsWonPer90,blocksPer90,savesPer90,xgPer90,npxgPer90,xaPer90
16,809,Defender,Eredivisie,T. Ouwejan,NEC Nijmegen,31,1868,5,32.0,10,2,1.96,1.29,5.08,52,47,25,14,11,81,593,422,70,211,14,45,0.0,0.1,0.24,7,0.34,1.54,0.48,3.9,28.57,20.33,3.37,10.17,0.67,2.17,2.51,2.26,1.2,0.67,0.53,0.0,0.09,0.06,0.24
17,810,Defender,Eredivisie,R. Behounek,Willem II Tilburg,35,3143,1,8.0,2,2,1.85,1.61,1.6,39,202,34,39,1,96,1961,1658,342,4,1,4,0.0,0.06,0.03,3,0.09,0.23,0.06,2.75,56.15,47.48,9.79,0.11,0.03,0.11,1.12,5.78,0.97,1.12,0.03,0.0,0.05,0.05,0.05
18,811,Defender,Eredivisie,M. Tirpan,Willem II Tilburg,24,1949,1,7.0,2,1,0.62,0.64,1.02,51,68,28,30,1,110,875,693,80,102,4,16,0.0,0.05,0.05,2,0.09,0.32,0.09,5.08,40.41,32.0,3.69,4.71,0.18,0.74,2.36,3.14,1.29,1.39,0.05,0.0,0.03,0.03,0.05
19,812,Defender,Eredivisie,S. Floranus,PEC Zwolle,26,1944,1,6.0,0,0,0.78,0.76,0.97,44,89,31,24,1,91,851,698,71,29,1,11,0.0,0.0,0.05,1,0.05,0.28,0.0,4.21,39.4,32.31,3.29,1.34,0.05,0.51,2.04,4.12,1.44,1.11,0.05,0.0,0.04,0.04,0.04
20,813,Defender,Eredivisie,A. Obispo,PSV Eindhoven,27,431,0,4.0,3,1,0.44,0.45,0.13,2,26,6,23,0,25,369,328,36,0,0,0,0.0,0.21,0.0,1,0.21,0.84,0.63,5.22,77.05,68.49,7.52,0.0,0.0,0.0,0.42,5.43,1.25,4.8,0.0,0.0,0.09,0.09,0.03
21,814,Defender,Eredivisie,M. Rente,FC Groningen,30,2593,1,14.0,5,2,1.41,1.41,1.64,51,131,53,107,1,182,1420,1162,185,37,2,13,0.0,0.07,0.03,3,0.1,0.49,0.17,6.32,49.29,40.33,6.42,1.28,0.07,0.45,1.77,4.55,1.84,3.71,0.03,0.0,0.05,0.05,0.06
22,815,Defender,Eredivisie,J. Hoogma,Willem II Tilburg,26,261,0,4.0,2,2,1.23,1.23,0.46,5,26,1,13,1,20,153,129,24,0,1,1,0.0,0.69,0.0,2,0.69,1.38,0.69,6.9,52.76,44.48,8.28,0.0,0.34,0.34,1.72,8.97,0.34,4.48,0.34,0.0,0.43,0.43,0.16
23,816,Defender,Eredivisie,O. Wijndal,AFC Ajax,23,368,0,4.0,1,0,0.18,0.18,0.74,7,6,2,4,1,23,201,176,15,13,1,2,0.0,0.0,0.0,0,0.0,0.98,0.24,5.62,49.16,43.04,3.67,3.18,0.24,0.49,1.71,1.47,0.49,0.98,0.24,0.0,0.04,0.04,0.18
24,817,Defender,Eredivisie,N. Vesterlund,FC Utrecht,15,638,2,4.0,2,1,0.41,0.42,0.61,10,25,5,9,0,23,236,193,22,6,0,7,0.0,0.14,0.28,3,0.42,0.56,0.28,3.24,33.29,27.23,3.1,0.85,0.0,0.99,1.41,3.53,0.71,1.27,0.0,0.0,0.06,0.06,0.09
25,818,Defender,Eredivisie,P. Sandler,NEC Nijmegen,20,1537,0,5.0,0,0,0.21,0.21,0.66,19,79,23,32,2,70,1051,933,111,3,1,7,0.0,0.0,0.0,0,0.0,0.29,0.0,4.1,61.54,54.63,6.5,0.18,0.06,0.41,1.11,4.63,1.35,1.87,0.12,0.0,0.01,0.01,0.04
