,ID,Position,League,Name,Team,App,Mins,Assists,Shots,shotsOnTarget,Goals,Tackles,Clearances,Interceptions,aerialsWon,Blocks,duelsWon,Passes,accuratePasses,longBalls,Crosses,bigChancesCreated,keyPasses,Saves,goalsPer90,assistsPer90,g+a,g+aPer90,shotsPer90,shotsOnTargetPer90,duelsWonPer90,passesPer90,accuratePassesPer90,longBallsPer90,crossesPer90,bigChancesCreatedPer90,keyPassesPer90,tacklesPer90,clearancesPer90,interceptionsPer90,aerialsWonPer90,blocksPer90,savesPer90
39,2863,Defender,Premiership,R. Graham,Dundee United,25,1174,0,13.0,5,4,17,122,7,68,2,96,504,343,143,7,0,3,0.0,0.31,0.0,4,0.31,1.0,0.38,7.36,38.64,26.29,10.96,0.54,0.0,0.23,1.3,9.35,0.54,5.21,0.15,0.0
40,2864,Defender,Premiership,B. Koumetio,Dundee FC,23,1225,0,10.0,1,0,20,101,21,86,0,122,534,368,98,0,0,10,0.0,0.0,0.0,0,0.0,0.73,0.07,8.96,39.23,27.04,7.2,0.0,0.0,0.73,1.47,7.42,1.54,6.32,0.0,0.0
41,2865,Defender,Premiership,I. Samuels,Dundee FC,13,90,0,0.0,0,0,1,1,1,1,0,5,40,31,4,6,0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,5.0,40.0,31.0,4.0,6.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0
42,2866,Defender,Premiership,T. Sparrow,Motherwell,31,1636,1,18.0,6,4,38,41,15,27,2,82,438,329,36,30,3,14,0.0,0.22,0.06,5,0.28,0.99,0.33,4.51,24.1,18.1,1.98,1.65,0.17,0.77,2.09,2.26,0.83,1.49,0.11,0.0
43,2867,Defender,Premiership,A. Jensen,Aberdeen,13,1098,3,7.0,1,0,21,28,7,12,1,49,535,447,27,50,2,16,0.0,0.0,0.25,3,0.25,0.57,0.08,4.02,43.85,36.64,2.21,4.1,0.16,1.31,1.72,2.3,0.57,0.98,0.08,0.0
46,2870,Defender,Premiership,A. Donnelly,Dundee FC,13,876,0,8.0,2,1,12,71,8,32,4,52,309,179,102,9,1,7,0.0,0.1,0.0,1,0.1,0.82,0.21,5.34,31.75,18.39,10.48,0.92,0.1,0.72,1.23,7.29,0.82,3.29,0.41,0.0
47,2871,Defender,Premiership,J. Milne,Aberdeen,22,174,0,0.0,0,0,11,16,3,6,0,18,72,59,9,3,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,9.31,37.24,30.52,4.66,1.55,0.0,0.52,5.69,8.28,1.55,3.1,0.0,0.0
50,2874,Defender,Premiership,Z. Mitchell,Hibernian,8,543,0,0.0,0,0,11,43,5,17,0,37,336,285,52,2,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6.13,55.69,47.24,8.62,0.33,0.0,0.0,1.82,7.13,0.83,2.82,0.0,0.0
51,2875,Defender,Premiership,LGL. Graham,Dundee FC,9,270,0,2.0,0,0,4,20,4,14,1,22,114,73,23,3,0,0,0.0,0.0,0.0,0,0.0,0.67,0.0,7.33,38.0,24.33,7.67,1.0,0.0,0.0,1.33,6.67,1.33,4.67,0.33,0.0
53,2877,Forward,Premiership,J. White,Ross County,35,1974,0,35.0,15,6,24,52,6,212,6,274,557,300,19,6,0,14,0.0,0.27,0.0,6,0.27,1.6,0.68,12.49,25.4,13.68,0.87,0.27,0.0,0.64,1.09,2.37,0.27,9.67,0.27,0.0
54,2878,Forward,Premiership,M. Boyle,Hibernian,33,2348,6,59.0,23,13,13,11,8,12,20,90,327,223,24,119,9,29,0.0,0.5,0.23,19,0.73,2.26,0.88,3.45,12.53,8.55,0.92,4.56,0.34,1.11,0.5,0.42,0.31,0.46,0.77,0.0
55,2879,Forward,Premiership,D. Gayle,Hibernian,28,862,4,21.0,10,5,7,5,5,20,3,38,179,127,6,5,6,8,0.0,0.52,0.42,9,0.94,2.19,1.04,3.97,18.69,13.26,0.63,0.52,0.63,0.84,0.73,0.52,0.52,2.09,0.31,0.0
56,2880,Forward,Premiership,B. McKay,Livingston,11,249,0,5.0,0,0,8,1,1,1,1,18,110,86,13,22,0,8,0.0,0.0,0.0,0,0.0,1.81,0.0,6.51,39.76,31.08,4.7,7.95,0.0,2.89,2.89,0.36,0.36,0.36,0.36,0.0
57,2881,Forward,Premiership,L. Shankland,Heart of Midlothian,30,2411,7,85.0,24,4,21,32,10,56,21,118,698,491,48,21,14,40,0.0,0.15,0.26,11,0.41,3.17,0.9,4.4,26.06,18.33,1.79,0.78,0.52,1.49,0.78,1.19,0.37,2.09,0.78,0.0
58,2882,Forward,Premiership,C. McMenamin,St. Mirren,11,498,1,17.0,7,3,8,3,4,9,6,28,126,83,16,16,0,6,0.0,0.54,0.18,4,0.72,3.07,1.27,5.06,22.77,15.0,2.89,2.89,0.0,1.08,1.45,0.54,0.72,1.63,1.08,0.0
59,2883,Forward,Premiership,M. Mandron,St. Mirren,34,1538,2,41.0,22,5,16,48,5,123,8,158,443,300,16,7,4,24,0.0,0.29,0.12,7,0.41,2.4,1.29,9.25,25.92,17.56,0.94,0.41,0.23,1.4,0.94,2.81,0.29,7.2,0.47,0.0
61,2885,Forward,Premiership,S. Murray,Dundee FC,35,2848,3,67.0,36,15,18,58,6,45,14,121,417,254,26,52,2,23,0.0,0.47,0.09,18,0.57,2.12,1.14,3.82,13.18,8.03,0.82,1.64,0.06,0.73,0.57,1.83,0.19,1.42,0.44,0.0
63,2887,Forward,Premiership,D. Maeda,Celtic,31,2288,7,53.0,28,16,40,8,10,17,6,95,670,558,15,55,8,36,0.0,0.63,0.28,23,0.9,2.08,1.1,3.74,26.35,21.95,0.59,2.16,0.31,1.42,1.57,0.31,0.39,0.67,0.24,0.0
64,2888,Forward,Premiership,J. Ayunga,St. Mirren,29,1052,4,23.0,11,3,11,13,1,37,10,72,212,138,13,5,1,11,0.0,0.26,0.34,7,0.6,1.97,0.94,6.16,18.14,11.81,1.11,0.43,0.09,0.94,0.94,1.11,0.09,3.17,0.86,0.0
65,2889,Forward,Premiership,T. Olusanya,Aberdeen,31,2046,2,57.0,17,8,14,3,2,26,14,91,185,127,3,9,2,15,0.0,0.35,0.09,10,0.44,2.51,0.75,4.0,8.14,5.59,0.13,0.4,0.09,0.66,0.62,0.13,0.09,1.14,0.62,0.0
66,2890,Forward,Premiership,E. Kabangu,Heart of Midlothian,13,905,1,25.0,16,6,4,4,1,15,3,35,151,103,0,17,1,8,0.0,0.6,0.1,7,0.7,2.49,1.59,3.48,15.02,10.24,0.0,1.69,0.1,0.8,0.4,0.4,0.1,1.49,0.3,0.0
67,2891,Forward,Premiership,J. Scott,Ross County,25,440,2,5.0,2,0,2,0,2,14,1,22,91,70,4,10,0,5,0.0,0.0,0.41,2,0.41,1.02,0.41,4.5,18.61,14.32,0.82,2.05,0.0,1.02,0.41,0.0,0.41,2.86,0.2,0.0
