,ID,Position,League,Name,Team,App,Mins,Assists,Shots,shotsOnTarget,Goals,xG,npxG,xA,Tackles,Clearances,Interceptions,aerialsWon,Blocks,duelsWon,Passes,accuratePasses,longBalls,Crosses,bigChancesCreated,keyPasses,Saves,goalsPer90,assistsPer90,g+a,g+aPer90,shotsPer90,shotsOnTargetPer90,duelsWonPer90,passesPer90,accuratePassesPer90,longBallsPer90,crossesPer90,bigChancesCreatedPer90,keyPassesPer90,tacklesPer90,clearancesPer90,interceptionsPer90,aerialsWonPer90,blocksPer90,savesPer90,xgPer90,npxgPer90,xaPer90
27,2510,Defender,Premier League,R. Pereira,Leicester City,18,392,0,2.0,1,0,0.09,0.0,0.07,13,11,4,4,0,31,210,174,13,3,0,0,0.0,0.0,0.0,0,0.0,0.46,0.23,7.12,48.21,39.95,2.98,0.69,0.0,0.0,2.98,2.53,0.92,0.92,0.0,0.0,0.02,0.0,0.02
28,2511,Defender,Premier League,A. Robertson,Liverpool,38,2492,1,15.0,3,0,1.17,0.0,4.25,39,42,21,7,2,61,1541,1356,135,147,7,40,0.0,0.0,0.04,1,0.04,0.54,0.11,2.2,55.65,48.97,4.88,5.31,0.25,1.44,1.41,1.52,0.76,0.25,0.07,0.0,0.04,0.0,0.15
29,2512,Defender,Premier League,T. Mings,Aston Villa,27,1121,0,9.0,1,0,0.82,0.0,0.24,7,59,7,28,2,47,675,596,61,1,1,3,0.0,0.0,0.0,0,0.0,0.72,0.08,3.77,54.19,47.85,4.9,0.08,0.08,0.24,0.56,4.74,0.56,2.25,0.16,0.0,0.07,0.0,0.02
30,2513,Defender,Premier League,J. Gomez,Liverpool,19,526,0,3.0,2,0,0.33,0.0,0.09,13,19,7,9,0,25,416,372,28,2,0,2,0.0,0.0,0.0,0,0.0,0.51,0.34,4.28,71.18,63.65,4.79,0.34,0.0,0.34,2.22,3.25,1.2,1.54,0.0,0.0,0.06,0.0,0.01
31,2514,Defender,Premier League,R. Dias,Manchester City,27,2273,0,21.0,7,0,1.5,0.0,1.19,17,70,20,37,5,64,2309,2165,149,3,0,5,0.0,0.0,0.0,0,0.0,0.83,0.28,2.53,91.43,85.72,5.9,0.12,0.0,0.2,0.67,2.77,0.79,1.47,0.2,0.0,0.06,0.0,0.05
32,2515,Defender,Premier League,R. Manning,Southampton,31,1498,1,8.0,1,0,0.35,0.0,2.79,28,40,17,15,5,86,620,519,49,84,5,34,0.0,0.0,0.06,1,0.06,0.48,0.06,5.17,37.25,31.18,2.94,5.05,0.3,2.04,1.68,2.4,1.02,0.9,0.3,0.0,0.02,0.0,0.17
33,2516,Defender,Premier League,T. Adarabioyo,Chelsea,38,1439,1,13.0,2,1,0.93,0.0,0.21,17,79,11,42,4,72,1177,1075,90,0,1,1,0.0,0.06,0.06,2,0.13,0.81,0.13,4.5,73.61,67.23,5.63,0.0,0.06,0.06,1.06,4.94,0.69,2.63,0.25,0.0,0.06,0.0,0.01
34,2517,Defender,Premier League,J. Bree,Southampton,32,1078,1,4.0,1,0,0.11,0.0,0.7,19,27,9,13,3,40,533,461,29,29,2,10,0.0,0.0,0.08,1,0.08,0.33,0.08,3.34,44.5,38.49,2.42,2.42,0.17,0.83,1.59,2.25,0.75,1.09,0.25,0.0,0.01,0.0,0.06
35,2518,Defender,Premier League,K. Ajer,Brentford,26,1460,0,9.0,3,0,0.96,0.0,0.48,26,47,12,28,4,66,558,434,45,14,2,8,0.0,0.0,0.0,0,0.0,0.55,0.18,4.07,34.4,26.75,2.77,0.86,0.12,0.49,1.6,2.9,0.74,1.73,0.25,0.0,0.06,0.0,0.03
36,2519,Defender,Premier League,R. Henry,Brentford,10,100,0,0.0,0,0,0.0,0.0,0.01,2,2,1,2,0,6,37,25,6,2,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5.4,33.3,22.5,5.4,1.8,0.0,0.0,1.8,1.8,0.9,1.8,0.0,0.0,0.0,0.0,0.01
