,ID,Position,League,Name,Team,App,Mins,Assists,Shots,shotsOnTarget,Goals,Tackles,Clearances,Interceptions,aerialsWon,Blocks,duelsWon,Passes,accuratePasses,longBalls,Crosses,bigChancesCreated,keyPasses,Saves,goalsPer90,assistsPer90,g+a,g+aPer90,shotsPer90,shotsOnTargetPer90,duelsWonPer90,passesPer90,accuratePassesPer90,longBallsPer90,crossesPer90,bigChancesCreatedPer90,keyPassesPer90,tacklesPer90,clearancesPer90,interceptionsPer90,aerialsWonPer90,blocksPer90,savesPer90
96,1574,Forward,LaLiga 2,J. Muñoz,Málaga,36,1678,3,37.0,16,7,14,9,9,4,8,77,406,307,41,38,6,18,0.0,0.38,0.16,10,0.54,1.98,0.86,4.13,21.78,16.47,2.2,2.04,0.32,0.97,0.75,0.48,0.48,0.21,0.43,0.0
97,1575,Forward,LaLiga 2,Pejiño,Las Palmas,17,422,0,14.0,3,1,14,3,4,0,5,30,145,108,14,21,0,5,0.0,0.21,0.0,1,0.21,2.99,0.64,6.4,30.92,23.03,2.99,4.48,0.0,1.07,2.99,0.64,0.85,0.0,1.07,0.0
98,1576,Forward,LaLiga 2,EJE. Jauregi,Málaga,38,1864,0,40.0,15,6,4,11,3,81,15,139,339,178,11,13,1,9,0.0,0.29,0.0,6,0.29,1.93,0.72,6.71,16.37,8.59,0.53,0.63,0.05,0.43,0.19,0.53,0.14,3.91,0.72,0.0
99,1577,Forward,LaLiga 2,M. Soberón,Real Zaragoza,25,1497,2,40.0,17,10,12,3,1,14,10,48,329,249,33,13,1,16,0.0,0.6,0.12,12,0.72,2.4,1.02,2.89,19.78,14.97,1.98,0.78,0.06,0.96,0.72,0.18,0.06,0.84,0.6,0.0
100,1578,Forward,LaLiga 2,J. de Miguel,CD Tenerife,35,1812,3,37.0,12,3,23,26,12,74,9,112,526,345,36,13,5,28,0.0,0.15,0.15,6,0.3,1.84,0.6,5.56,26.13,17.14,1.79,0.65,0.25,1.39,1.14,1.29,0.6,3.68,0.45,0.0
101,1579,Forward,LaLiga 2,I. Unzueta,CD Lugo,31,842,1,9.0,4,1,8,9,1,18,2,45,210,143,14,1,1,4,0.0,0.11,0.11,2,0.21,0.96,0.43,4.81,22.45,15.29,1.5,0.11,0.11,0.43,0.86,0.96,0.11,1.92,0.21,0.0
102,1580,Forward,LaLiga 2,F. Viñas,Real Oviedo,20,777,0,20.0,4,1,6,15,2,36,4,62,143,95,3,3,3,10,0.0,0.12,0.0,1,0.12,2.32,0.46,7.18,16.56,11.0,0.35,0.35,0.35,1.16,0.69,1.74,0.23,4.17,0.46,0.0
103,1581,Forward,LaLiga 2,P. de la Fuente,Real Zaragoza,29,667,1,18.0,6,1,21,5,2,16,3,75,283,223,27,20,3,10,0.0,0.13,0.13,2,0.27,2.43,0.81,10.12,38.19,30.09,3.64,2.7,0.4,1.35,2.83,0.67,0.27,2.16,0.4,0.0
104,1582,Forward,LaLiga 2,J. Lobete,Málaga,38,2293,2,50.0,18,3,21,10,14,32,16,177,542,420,36,37,2,22,0.0,0.12,0.08,5,0.2,1.96,0.71,6.95,21.27,16.48,1.41,1.45,0.08,0.86,0.82,0.39,0.55,1.26,0.63,0.0
105,1583,Forward,LaLiga 2,Á. Millán,Leganés,19,1121,0,22.0,11,6,7,8,1,28,2,57,201,130,15,6,1,5,0.0,0.48,0.0,6,0.48,1.77,0.88,4.58,16.14,10.44,1.2,0.48,0.08,0.4,0.56,0.64,0.08,2.25,0.16,0.0
106,1584,Forward,LaLiga 2,F. Niño,Burgos Club de Fútbol,41,2348,2,38.0,19,10,42,25,8,85,8,187,613,439,30,2,3,23,0.0,0.38,0.08,12,0.46,1.46,0.73,7.17,23.5,16.83,1.15,0.08,0.11,0.88,1.61,0.96,0.31,3.26,0.31,0.0
108,1586,Forward,LaLiga 2,RBR. Blanco,AD Alcorcón,17,636,0,20.0,7,0,5,2,2,1,4,15,207,152,26,37,1,7,0.0,0.0,0.0,0,0.0,2.83,0.99,2.12,29.29,21.51,3.68,5.24,0.14,0.99,0.71,0.28,0.28,0.14,0.57,0.0
109,1587,Forward,LaLiga 2,J. Martón,Eibar,17,623,0,13.0,7,3,4,5,1,12,3,44,81,50,5,0,0,3,0.0,0.43,0.0,3,0.43,1.88,1.01,6.36,11.7,7.22,0.72,0.0,0.0,0.43,0.58,0.72,0.14,1.73,0.43,0.0
110,1588,Forward,LaLiga 2,Á. Forés,Real Oviedo,19,409,1,24.0,13,5,2,1,0,0,2,5,79,49,5,7,1,2,0.0,1.1,0.22,6,1.32,5.28,2.86,1.1,17.38,10.78,1.1,1.54,0.22,0.44,0.44,0.22,0.0,0.0,0.44,0.0
111,1589,Forward,LaLiga 2,A. Martín,FC Cartagena,43,618,1,6.0,2,0,10,5,1,0,4,17,272,233,18,39,3,16,0.0,0.0,0.15,1,0.15,0.87,0.29,2.48,39.61,33.93,2.62,5.68,0.44,2.33,1.46,0.73,0.15,0.0,0.58,0.0
112,1590,Forward,LaLiga 2,D. Queipo,Sporting Gijón,35,1188,0,32.0,12,0,38,5,5,11,7,85,351,278,24,25,1,9,0.0,0.0,0.0,0,0.0,2.42,0.91,6.44,26.59,21.06,1.82,1.89,0.08,0.68,2.88,0.38,0.38,0.83,0.53,0.0
116,1594,Forward,LaLiga 2,J. Roca,Girona FC,44,1775,3,56.0,22,6,23,14,10,14,16,113,388,278,21,61,4,22,0.0,0.3,0.15,9,0.46,2.84,1.12,5.73,19.67,14.1,1.06,3.09,0.2,1.12,1.17,0.71,0.51,0.71,0.81,0.0
121,1599,Forward,LaLiga 2,KSK. Sánchez,FC Cartagena,7,143,0,1.0,0,0,0,0,1,1,1,2,20,13,2,3,0,0,0.0,0.0,0.0,0,0.0,0.63,0.0,1.26,12.59,8.18,1.26,1.89,0.0,0.0,0.0,0.0,0.63,0.63,0.63,0.0
126,1604,Forward,LaLiga 2,CChupete,Málaga,23,991,0,23.0,9,4,4,13,2,19,6,48,177,119,10,4,2,5,0.0,0.36,0.0,4,0.36,2.09,0.82,4.36,16.07,10.81,0.91,0.36,0.18,0.45,0.36,1.18,0.18,1.73,0.54,0.0
128,1606,Forward,LaLiga 2,W. Chatiliez,FC Cartagena,23,94,1,3.0,1,1,1,3,1,0,1,3,33,23,2,5,0,1,0.0,0.96,0.96,2,1.91,2.87,0.96,2.87,31.6,22.02,1.91,4.79,0.0,0.96,0.96,2.87,0.96,0.0,0.96,0.0
129,1607,Goalkeeper,LaLiga 2,A. Fernández,Almería,42,3690,0,0.0,0,0,0,51,0,7,0,13,1068,718,556,0,1,1,101.0,0.0,0.0,0,0.0,0.0,0.0,0.32,26.05,17.51,13.56,0.0,0.02,0.02,0.0,1.24,0.0,0.17,0.0,2.46
130,1608,Goalkeeper,LaLiga 2,A. Herrero,Málaga,42,3690,0,0.0,0,0,1,40,0,12,0,21,1298,814,752,0,1,6,146.0,0.0,0.0,0,0.0,0.0,0.0,0.51,31.66,19.85,18.34,0.0,0.02,0.15,0.02,0.98,0.0,0.29,0.0,3.56
131,1609,Goalkeeper,LaLiga 2,D. Jiménez,Huesca,34,2858,0,0.0,0,0,0,23,0,5,0,9,1017,557,726,0,0,2,103.0,0.0,0.0,0,0.0,0.0,0.0,0.28,32.03,17.54,22.86,0.0,0.0,0.06,0.0,0.72,0.0,0.16,0.0,3.24
132,1610,Goalkeeper,LaLiga 2,R. Yáñez,Sporting Gijón,40,3488,0,0.0,0,0,3,41,0,14,0,26,1087,573,704,0,0,1,123.0,0.0,0.0,0,0.0,0.0,0.0,0.67,28.05,14.78,18.17,0.0,0.0,0.03,0.08,1.06,0.0,0.36,0.0,3.17
133,1611,Goalkeeper,LaLiga 2,F. Martínez,Almería,42,1440,0,0.0,0,0,0,17,0,4,0,4,473,334,248,0,0,0,47.0,0.0,0.0,0,0.0,0.0,0.0,0.25,29.56,20.88,15.5,0.0,0.0,0.0,0.0,1.06,0.0,0.25,0.0,2.94
134,1612,Goalkeeper,LaLiga 2,A. Cantero,Burgos Club de Fútbol,42,3780,0,0.0,0,0,2,38,0,12,0,17,1131,662,722,0,0,1,105.0,0.0,0.0,0,0.0,0.0,0.0,0.4,26.93,15.76,17.19,0.0,0.0,0.02,0.05,0.9,0.0,0.29,0.0,2.5
135,1613,Goalkeeper,LaLiga 2,M. Martínez,CD Lugo,33,360,0,0.0,0,0,0,2,0,1,0,1,108,80,42,0,0,0,8.0,0.0,0.0,0,0.0,0.0,0.0,0.25,27.0,20.0,10.5,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,2.0
136,1614,Goalkeeper,LaLiga 2,J. Pérez,Huesca,39,739,0,0.0,0,0,0,5,0,0,0,0,211,134,121,0,0,0,17.0,0.0,0.0,0,0.0,0.0,0.0,0.0,25.7,16.32,14.74,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,2.07
137,1615,Goalkeeper,LaLiga 2,T. Nadal,Burgos Club de Fútbol,40,450,0,0.0,0,0,0,5,0,1,0,2,117,65,75,0,0,0,7.0,0.0,0.0,0,0.0,0.0,0.0,0.4,23.4,13.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,1.4
138,1616,Goalkeeper,LaLiga 2,A. Escandell,Real Oviedo,45,3978,0,0.0,0,0,1,63,0,18,0,26,1465,1064,726,0,0,4,115.0,0.0,0.0,0,0.0,0.0,0.0,0.59,33.14,24.07,16.43,0.0,0.0,0.09,0.02,1.43,0.0,0.41,0.0,2.6
139,1617,Goalkeeper,LaLiga 2,J. Antonio Caro,Las Palmas,42,413,0,0.0,0,0,0,5,0,1,0,2,129,90,67,0,0,0,16.0,0.0,0.0,0,0.0,0.0,0.0,0.44,28.11,19.61,14.6,0.0,0.0,0.0,0.0,1.09,0.0,0.22,0.0,3.49
140,1618,Goalkeeper,LaLiga 2,JRJ. Ruiz,Burgos Club de Fútbol,42,3150,0,0.0,0,0,0,41,0,12,0,15,1024,677,543,0,0,1,104.0,0.0,0.0,0,0.0,0.0,0.0,0.43,29.26,19.34,15.51,0.0,0.0,0.03,0.0,1.17,0.0,0.34,0.0,2.97
141,1619,Goalkeeper,LaLiga 2,D. Martín,CD Tenerife,41,1966,0,0.0,0,0,0,15,0,7,0,9,627,303,471,0,0,0,69.0,0.0,0.0,0,0.0,0.0,0.0,0.41,28.7,13.87,21.56,0.0,0.0,0.0,0.0,0.69,0.0,0.32,0.0,3.16
142,1620,Goalkeeper,LaLiga 2,M. San Román,Leganés,42,270,0,0.0,0,0,0,2,0,0,0,0,116,77,57,0,0,0,6.0,0.0,0.0,0,0.0,0.0,0.0,0.0,38.67,25.67,19.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,2.0
143,1621,Goalkeeper,LaLiga 2,C. Sanchez,Sporting Gijón,42,290,0,0.0,0,0,0,6,0,1,0,1,88,57,54,0,0,0,12.0,0.0,0.0,0,0.0,0.0,0.0,0.31,27.31,17.69,16.76,0.0,0.0,0.0,0.0,1.86,0.0,0.31,0.0,3.72
144,1622,Goalkeeper,LaLiga 2,J. Mikel Magunagoitia,Eibar,37,2880,0,1.0,1,1,3,31,0,7,0,13,1009,625,644,0,0,2,87.0,0.03,0.0,1,0.03,0.03,0.03,0.41,31.53,19.53,20.12,0.0,0.0,0.06,0.09,0.97,0.0,0.22,0.0,2.72
149,1627,Goalkeeper,LaLiga 2,C. Lopez,Málaga,42,90,0,0.0,0,0,0,0,0,0,0,0,21,14,11,0,0,0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0,21.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
150,1628,Goalkeeper,LaLiga 2,J. Reyes,FC Cartagena,34,180,0,0.0,0,0,0,3,0,1,0,3,57,37,37,0,0,0,8.0,0.0,0.0,0,0.0,0.0,0.0,1.5,28.5,18.5,18.5,0.0,0.0,0.0,0.0,1.5,0.0,0.5,0.0,4.0
153,1631,Midfielder,LaLiga 2,S. Cazorla,Real Oviedo,37,2112,5,30.0,11,5,33,8,16,7,5,102,1200,1038,146,146,13,62,0.0,0.21,0.21,10,0.43,1.28,0.47,4.35,51.14,44.23,6.22,6.22,0.55,2.64,1.41,0.34,0.68,0.3,0.21,0.0
154,1632,Midfielder,LaLiga 2,L. Júnior,CD Lugo,43,492,0,14.0,5,1,9,6,1,7,2,27,126,96,2,7,2,8,0.0,0.18,0.0,1,0.18,2.56,0.91,4.94,23.05,17.56,0.37,1.28,0.37,1.46,1.65,1.1,0.18,1.28,0.37,0.0
155,1633,Midfielder,LaLiga 2,A. Sanz,CD Tenerife,19,1301,0,5.0,2,0,33,33,19,36,1,88,638,505,111,3,1,4,0.0,0.0,0.0,0,0.0,0.35,0.14,6.09,44.14,34.93,7.68,0.21,0.07,0.28,2.28,2.28,1.31,2.49,0.07,0.0
156,1634,Midfielder,LaLiga 2,F. Portillo,Huesca,30,1055,1,8.0,3,2,14,4,2,8,1,41,504,428,30,15,2,19,0.0,0.17,0.09,3,0.26,0.68,0.26,3.5,43.0,36.51,2.56,1.28,0.17,1.62,1.19,0.34,0.17,0.68,0.09,0.0
157,1635,Midfielder,LaLiga 2,S. Álvarez,Eibar,41,2793,0,12.0,5,0,108,69,32,58,2,209,1526,1271,137,14,0,13,0.0,0.0,0.0,0,0.0,0.39,0.16,6.73,49.17,40.96,4.41,0.45,0.0,0.42,3.48,2.22,1.03,1.87,0.06,0.0
158,1636,Midfielder,LaLiga 2,D. Musto,FC Cartagena,28,1899,0,5.0,0,0,47,52,30,35,3,109,689,578,84,5,1,6,0.0,0.0,0.0,0,0.0,0.24,0.0,5.17,32.65,27.39,3.98,0.24,0.05,0.28,2.23,2.46,1.42,1.66,0.14,0.0
160,1638,Midfielder,LaLiga 2,L. Baptistão,Almería,39,2534,5,103.0,33,10,48,27,16,52,25,161,790,599,67,57,4,32,0.0,0.36,0.18,15,0.53,3.66,1.17,5.72,28.06,21.27,2.38,2.02,0.14,1.14,1.7,0.96,0.57,1.85,0.89,0.0
161,1639,Midfielder,LaLiga 2,I. Alejo,Real Valladolid,18,846,2,7.0,0,0,23,8,7,7,3,59,182,130,21,94,3,17,0.0,0.0,0.21,2,0.21,0.74,0.0,6.28,19.36,13.83,2.23,10.0,0.32,1.81,2.45,0.85,0.74,0.74,0.32,0.0
162,1640,Midfielder,LaLiga 2,Á. Corredera,Sporting Gijón,4,105,0,0.0,0,0,1,1,1,1,0,4,41,33,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.43,35.14,28.29,0.86,0.0,0.0,0.0,0.86,0.86,0.86,0.86,0.0,0.0
163,1641,Midfielder,LaLiga 2,S. Moyano,Real Zaragoza,45,1343,5,34.0,9,0,16,13,10,28,12,114,374,297,24,43,5,23,0.0,0.0,0.34,5,0.34,2.28,0.6,7.64,25.06,19.9,1.61,2.88,0.34,1.54,1.07,0.87,0.67,1.88,0.8,0.0
164,1642,Midfielder,LaLiga 2,F. San Emeterio,SD Ponferradina,32,1188,0,6.0,2,0,26,27,11,18,1,63,477,385,49,2,0,5,0.0,0.0,0.0,0,0.0,0.45,0.15,4.77,36.14,29.17,3.71,0.15,0.0,0.38,1.97,2.05,0.83,1.36,0.08,0.0
165,1643,Midfielder,LaLiga 2,Luismi,Málaga,32,2356,1,3.0,1,0,62,47,31,35,2,136,1197,1027,147,1,0,8,0.0,0.0,0.04,1,0.04,0.11,0.04,5.2,45.73,39.23,5.62,0.04,0.0,0.31,2.37,1.8,1.18,1.34,0.08,0.0
166,1644,Midfielder,LaLiga 2,R. Guti,Real Zaragoza,30,1389,1,29.0,7,2,23,10,16,8,13,73,719,613,87,32,2,11,0.0,0.13,0.06,3,0.19,1.88,0.45,4.73,46.59,39.72,5.64,2.07,0.13,0.71,1.49,0.65,1.04,0.52,0.84,0.0
167,1645,Midfielder,LaLiga 2,J. Pérez Mateo,CD Tenerife,27,1331,1,20.0,5,1,25,20,9,38,6,95,457,359,23,11,0,11,0.0,0.07,0.07,2,0.14,1.35,0.34,6.42,30.9,24.27,1.56,0.74,0.0,0.74,1.69,1.35,0.61,2.57,0.41,0.0
168,1646,Midfielder,LaLiga 2,I. Cordoba,Burgos Club de Fútbol,34,1635,5,31.0,9,3,69,33,31,17,5,161,505,344,51,68,3,20,0.0,0.17,0.28,8,0.44,1.71,0.5,8.86,27.8,18.94,2.81,3.74,0.17,1.1,3.8,1.82,1.71,0.94,0.28,0.0
169,1647,Midfielder,LaLiga 2,B. Sánchez,CD Lugo,41,1030,1,17.0,9,4,26,11,14,4,2,54,484,389,85,56,2,19,0.0,0.35,0.09,5,0.44,1.49,0.79,4.72,42.29,33.99,7.43,4.89,0.17,1.66,2.27,0.96,1.22,0.35,0.17,0.0
170,1648,Midfielder,LaLiga 2,ADA. Diawara,Leganés,12,974,0,11.0,2,2,15,11,9,8,2,31,420,374,31,5,0,6,0.0,0.18,0.0,2,0.18,1.02,0.18,2.86,38.81,34.56,2.86,0.46,0.0,0.55,1.39,1.02,0.83,0.74,0.18,0.0
171,1649,Midfielder,LaLiga 2,G. Melero,Leganés,38,2197,4,25.0,11,5,37,15,23,19,7,100,1003,853,52,4,3,34,0.0,0.2,0.16,9,0.37,1.02,0.45,4.1,41.09,34.94,2.13,0.16,0.12,1.39,1.52,0.61,0.94,0.78,0.29,0.0
172,1650,Midfielder,LaLiga 2,L. Olaetxea,Eibar,38,3076,1,16.0,5,2,71,126,49,87,2,195,1500,1215,144,7,1,11,0.0,0.06,0.03,3,0.09,0.47,0.15,5.71,43.89,35.55,4.21,0.2,0.03,0.32,2.08,3.69,1.43,2.55,0.06,0.0
173,1651,Midfielder,LaLiga 2,J. Corpas,Eibar,36,2884,6,54.0,21,6,40,53,42,36,12,137,1080,847,114,146,6,36,0.0,0.19,0.19,12,0.37,1.69,0.66,4.28,33.7,26.43,3.56,4.56,0.19,1.12,1.25,1.65,1.31,1.12,0.37,0.0
174,1652,Midfielder,LaLiga 2,T. Villa,Eibar,36,498,1,9.0,2,0,14,1,3,1,2,29,187,135,13,23,1,9,0.0,0.0,0.18,1,0.18,1.63,0.36,5.24,33.8,24.4,2.35,4.16,0.18,1.63,2.53,0.18,0.54,0.18,0.36,0.0
175,1653,Midfielder,LaLiga 2,S. Colombatto,Real Oviedo,42,3513,3,37.0,10,4,37,33,26,31,9,145,1528,1302,131,101,5,47,0.0,0.1,0.08,7,0.18,0.95,0.26,3.71,39.15,33.36,3.36,2.59,0.13,1.2,0.95,0.85,0.67,0.79,0.23,0.0
176,1654,Midfielder,LaLiga 2,ICI. Chapela,CD Tenerife,30,1543,0,39.0,14,4,20,20,7,15,6,98,374,282,18,27,1,15,0.0,0.23,0.0,4,0.23,2.27,0.82,5.72,21.81,16.45,1.05,1.57,0.06,0.87,1.17,1.17,0.41,0.87,0.35,0.0
177,1655,Midfielder,LaLiga 2,Curro,Burgos Club de Fútbol,35,2858,1,55.0,22,6,49,16,17,57,18,169,1249,994,107,60,4,42,0.0,0.19,0.03,7,0.22,1.73,0.69,5.32,39.33,31.3,3.37,1.89,0.13,1.32,1.54,0.5,0.54,1.79,0.57,0.0
178,1656,Midfielder,LaLiga 2,Juanpe,Málaga,29,610,0,5.0,1,0,28,18,8,18,0,55,340,265,48,4,1,6,0.0,0.0,0.0,0,0.0,0.74,0.15,8.11,50.16,39.1,7.08,0.59,0.15,0.89,4.13,2.66,1.18,2.66,0.0,0.0
179,1657,Midfielder,LaLiga 2,D. Ojeda,Huesca,37,1558,1,37.0,13,1,21,5,12,9,14,53,667,544,52,44,6,27,0.0,0.06,0.06,2,0.12,2.14,0.75,3.06,38.53,31.42,3.0,2.54,0.35,1.56,1.21,0.29,0.69,0.52,0.81,0.0
180,1658,Midfielder,LaLiga 2,T. Moya,Real Zaragoza,38,1911,6,27.0,9,0,56,41,25,19,9,102,1057,859,156,98,4,38,0.0,0.0,0.28,6,0.28,1.27,0.42,4.8,49.78,40.46,7.35,4.62,0.19,1.79,2.64,1.93,1.18,0.89,0.42,0.0
181,1659,Midfielder,LaLiga 2,K. Bare,Real Zaragoza,21,1659,2,19.0,4,0,25,23,21,13,6,84,818,696,90,14,1,12,0.0,0.0,0.11,2,0.11,1.03,0.22,4.56,44.38,37.76,4.88,0.76,0.05,0.65,1.36,1.25,1.14,0.71,0.33,0.0
182,1660,Midfielder,LaLiga 2,K. Appin,Burgos Club de Fútbol,7,514,0,4.0,1,0,12,5,4,11,0,39,198,166,15,3,0,3,0.0,0.0,0.0,0,0.0,0.7,0.18,6.83,34.67,29.07,2.63,0.53,0.0,0.53,2.1,0.88,0.7,1.93,0.0,0.0
183,1661,Midfielder,LaLiga 2,JDJ. Dorrio,Málaga,41,2939,3,50.0,10,2,43,27,13,20,22,144,479,352,19,67,4,19,0.0,0.06,0.09,5,0.15,1.53,0.31,4.41,14.67,10.78,0.58,2.05,0.12,0.58,1.32,0.83,0.4,0.61,0.67,0.0
184,1662,Midfielder,LaLiga 2,A. Reina,Real Oviedo,45,3639,4,43.0,16,6,74,35,27,27,11,155,1527,1149,235,165,14,71,0.0,0.15,0.1,10,0.25,1.06,0.4,3.83,37.77,28.42,5.81,4.08,0.35,1.76,1.83,0.87,0.67,0.67,0.27,0.0
185,1663,Midfielder,LaLiga 2,C. Gelabert,Sporting Gijón,39,2406,2,44.0,17,6,49,34,26,37,12,151,1126,876,107,67,5,49,0.0,0.22,0.07,8,0.3,1.65,0.64,5.65,42.12,32.77,4.0,2.51,0.19,1.83,1.83,1.27,0.97,1.38,0.45,0.0
186,1664,Midfielder,LaLiga 2,J. Bernal,Sporting Gijón,17,621,0,3.0,0,0,11,17,6,14,1,28,398,347,24,2,3,8,0.0,0.0,0.0,0,0.0,0.43,0.0,4.06,57.68,50.29,3.48,0.29,0.43,1.16,1.59,2.46,0.87,2.03,0.14,0.0
187,1665,Midfielder,LaLiga 2,K. Sibo,Real Oviedo,43,2554,1,10.0,2,1,50,46,36,39,2,110,1083,934,83,3,0,11,0.0,0.04,0.04,2,0.07,0.35,0.07,3.88,38.16,32.91,2.92,0.11,0.0,0.39,1.76,1.62,1.27,1.37,0.07,0.0
188,1666,Midfielder,LaLiga 2,I. Morante,Burgos Club de Fútbol,40,2055,1,14.0,2,0,54,23,24,8,4,87,1114,959,119,18,2,16,0.0,0.0,0.04,1,0.04,0.61,0.09,3.81,48.79,42.0,5.21,0.79,0.09,0.7,2.36,1.01,1.05,0.35,0.18,0.0
189,1667,Midfielder,LaLiga 2,RGR. González,Real Zaragoza,19,694,0,9.0,1,0,14,3,2,7,4,64,138,98,5,22,2,9,0.0,0.0,0.0,0,0.0,1.17,0.13,8.3,17.9,12.71,0.65,2.85,0.26,1.17,1.82,0.39,0.26,0.91,0.52,0.0
190,1668,Midfielder,LaLiga 2,A. Puigmal,Almería,44,1616,5,32.0,11,3,17,13,15,12,9,55,546,467,20,112,6,52,0.0,0.17,0.28,8,0.45,1.78,0.61,3.06,30.41,26.01,1.11,6.24,0.33,2.9,0.95,0.72,0.84,0.67,0.5,0.0
191,1669,Midfielder,LaLiga 2,P. Nolaskoain,Eibar,36,2398,0,21.0,8,2,49,85,35,123,6,221,1519,1242,130,15,2,16,0.0,0.08,0.0,2,0.08,0.79,0.3,8.29,57.01,46.61,4.88,0.56,0.08,0.6,1.84,3.19,1.31,4.62,0.23,0.0
192,1670,Midfielder,LaLiga 2,O. Sielva,Huesca,35,2862,1,31.0,9,6,38,76,36,22,8,95,1041,891,103,79,4,24,0.0,0.19,0.03,7,0.22,0.97,0.28,2.99,32.74,28.02,3.24,2.48,0.13,0.75,1.19,2.39,1.13,0.69,0.25,0.0
193,1671,Midfielder,LaLiga 2,M. Atienza,Burgos Club de Fútbol,39,3144,0,18.0,8,0,90,121,61,107,3,240,1457,1175,173,8,0,11,0.0,0.0,0.0,0,0.0,0.52,0.23,6.87,41.71,33.64,4.95,0.23,0.0,0.31,2.58,3.46,1.75,3.06,0.09,0.0
194,1672,Midfielder,LaLiga 2,J. Martínez,Eibar,17,624,0,8.0,1,0,12,10,6,12,5,37,302,257,25,20,1,11,0.0,0.0,0.0,0,0.0,1.15,0.14,5.34,43.56,37.07,3.61,2.88,0.14,1.59,1.73,1.44,0.87,1.73,0.72,0.0
195,1673,Midfielder,LaLiga 2,I. Baba,Almería,14,622,0,3.0,0,0,13,6,6,13,2,57,295,253,37,2,0,3,0.0,0.0,0.0,0,0.0,0.43,0.0,8.25,42.68,36.61,5.35,0.29,0.0,0.43,1.88,0.87,0.87,1.88,0.29,0.0
196,1674,Midfielder,LaLiga 2,H. Hassan,Real Oviedo,43,2438,3,46.0,25,4,32,8,8,2,7,137,580,469,68,126,6,44,0.0,0.15,0.11,7,0.26,1.7,0.92,5.06,21.41,17.31,2.51,4.65,0.22,1.62,1.18,0.3,0.3,0.07,0.26,0.0
197,1675,Midfielder,LaLiga 2,CMC. Montes,CD Tenerife,19,275,0,3.0,1,0,4,1,0,0,2,8,96,80,8,7,0,1,0.0,0.0,0.0,0,0.0,0.98,0.33,2.62,31.42,26.18,2.62,2.29,0.0,0.33,1.31,0.33,0.0,0.0,0.65,0.0
198,1676,Midfielder,LaLiga 2,R. Marchán,AD Alcorcón,32,712,0,3.0,2,1,18,26,17,11,0,32,273,222,31,1,0,3,0.0,0.13,0.0,1,0.13,0.38,0.25,4.04,34.51,28.06,3.92,0.13,0.0,0.38,2.28,3.29,2.15,1.39,0.0,0.0
199,1677,Midfielder,LaLiga 2,J. Morcillo,Almería,41,2578,6,82.0,30,8,23,11,21,5,24,101,721,530,81,246,14,57,0.0,0.28,0.21,14,0.49,2.86,1.05,3.53,25.17,18.5,2.83,8.59,0.49,1.99,0.8,0.38,0.73,0.17,0.84,0.0
200,1678,Midfielder,LaLiga 2,J. Mier,Huesca,21,753,0,12.0,4,1,21,23,8,8,1,45,309,243,41,8,1,6,0.0,0.12,0.0,1,0.12,1.43,0.48,5.38,36.93,29.04,4.9,0.96,0.12,0.72,2.51,2.75,0.96,0.96,0.12,0.0
201,1679,Midfielder,LaLiga 2,Á. Cantero,Huesca,35,938,4,35.0,13,2,12,5,4,11,7,37,191,128,12,26,3,15,0.0,0.19,0.38,6,0.58,3.36,1.25,3.55,18.33,12.28,1.15,2.49,0.29,1.44,1.15,0.48,0.38,1.06,0.67,0.0
202,1680,Midfielder,LaLiga 2,D. Lopy,Almería,40,3091,3,31.0,10,1,78,68,46,51,5,192,1574,1340,185,4,3,26,0.0,0.03,0.09,4,0.12,0.9,0.29,5.59,45.83,39.02,5.39,0.12,0.09,0.76,2.27,1.98,1.34,1.48,0.15,0.0
203,1681,Midfielder,LaLiga 2,N. Melamed,Almería,41,2390,4,81.0,21,7,24,12,10,27,21,121,753,609,55,95,3,49,0.0,0.26,0.15,11,0.41,3.05,0.79,4.56,28.36,22.93,2.07,3.58,0.11,1.85,0.9,0.45,0.38,1.02,0.79,0.0
204,1682,Midfielder,LaLiga 2,R. Enríquez,Málaga,19,451,1,0.0,0,0,8,13,6,0,0,19,330,298,37,4,0,3,0.0,0.0,0.2,1,0.2,0.0,0.0,3.79,65.85,59.47,7.38,0.8,0.0,0.6,1.6,2.59,1.2,0.0,0.0,0.0
205,1683,Midfielder,LaLiga 2,S. Arribas,Almería,43,2772,3,82.0,30,9,32,10,17,22,24,142,1264,1059,63,146,9,76,0.0,0.29,0.1,12,0.39,2.66,0.97,4.61,41.04,34.38,2.05,4.74,0.29,2.47,1.04,0.32,0.55,0.71,0.78,0.0
206,1684,Midfielder,LaLiga 2,C. Dotor,Málaga,30,660,0,10.0,4,2,12,11,4,9,3,36,286,229,22,8,0,3,0.0,0.27,0.0,2,0.27,1.36,0.55,4.91,39.0,31.23,3.0,1.09,0.0,0.41,1.64,1.5,0.55,1.23,0.41,0.0
