Name,Team,App,Mins,ID,Assists,Shots,shotsOnTarget,Goals,xG,npxG,xA,Tackles,Clearances,Interceptions,aerialsWon,Blocks,duelsWon,Passes,accuratePasses,longBalls,Crosses,bigChancesCreated,keyPasses,Position
T. Skarke,1. FC Union Berlin,33,1114,392,2,18.0,8,0,1.6936,1.693,1.0994,14,17,5,13,4,49,293,211,9,29,1,14,Midfielder
A. Karazor,VfB Stuttgart,32,2626,393,4,14.0,7,2,2.2627,2.264,2.4693,59,51,32,59,4,187,1844,1606,101,4,5,15,Midfielder
J. Kamiński,1. FC Köln,31,1138,394,2,15.0,3,0,0.9316,0.932,3.5833,17,20,13,7,4,35,356,267,28,50,5,24,Midfielder
E. Palacios,Bayer 04 Leverkusen,30,1158,395,6,13.0,9,1,1.5248,1.527,2.1673,22,13,13,1,2,49,1011,912,31,4,4,28,Midfielder
C. Baumgartner,RB Leipzig,32,1622,396,1,39.0,15,2,4.5208,4.518,1.7421,44,21,12,42,10,131,585,413,42,14,2,20,Midfielder
F. Neuhaus,Borussia M'gladbach,30,377,397,1,9.0,3,0,0.6064,0.61,0.6057,10,5,6,0,3,22,220,188,33,9,1,6,Midfielder
E. Elmas,RB Leipzig,12,42,398,0,2.0,1,0,0.3411,0.341,0.0136,3,2,0,0,1,4,16,13,0,0,0,0,Midfielder
L. Majer,VfL Wolfsburg,9,310,399,1,7.0,5,2,1.3913,0.604,0.8156,2,2,1,3,0,16,121,94,6,17,3,8,Midfielder
E. Rexhbeçaj,FC Augsburg,31,1792,400,1,29.0,5,1,1.4122,1.418,1.9784,27,20,16,11,13,89,586,451,44,71,1,16,Midfielder
A. Caci,1. FSV Mainz 05,33,2703,401,7,32.0,12,1,3.1123,3.112,7.6952,60,42,27,35,10,135,1258,945,116,133,6,50,Midfielder
R. Baku,RB Leipzig,34,2452,402,4,35.0,11,4,2.8622,2.86,3.3287,47,51,24,16,11,111,954,745,67,71,3,28,Midfielder
R. Fellhauer,FC Augsburg,2,168,403,0,2.0,1,1,0.0,,0.0,4,4,4,6,0,12,60,48,1,0,0,1,Midfielder
