Name,Team,App,Mins,ID,Assists,Shots,shotsOnTarget,Goals,xG,npxG,xA,Tackles,Clearances,Interceptions,aerialsWon,Blocks,duelsWon,Passes,accuratePasses,longBalls,Crosses,bigChancesCreated,keyPasses,Position
J. Beste,SC Freiburg,13,210,210,1,6.0,2,0,0.8982,0.897,0.4667,2,6,1,2,3,11,71,61,3,20,1,3,Defender
J. Mæhle,VfL Wolfsburg,28,2190,211,4,18.0,7,3,2.0298,2.032,3.063,34,49,25,17,3,86,1002,817,79,25,2,20,Defender
M. Leitsch,1. FSV Mainz 05,28,677,212,0,6.0,1,1,1.2007,1.202,0.1744,12,41,10,19,1,35,352,280,42,3,0,2,Defender
A. Davies,FC Bayern München,21,1561,213,2,17.0,3,1,1.237,1.237,2.236,30,21,13,9,8,96,1142,1040,18,22,2,27,Defender
D. Leite,1. FC Union Berlin,29,2458,214,2,17.0,8,1,1.3148,1.314,2.2722,61,152,55,76,3,182,1270,996,228,7,2,12,Defender
D. Raum,RB Leipzig,24,1788,215,5,9.0,4,1,0.4948,0.495,7.4137,38,42,9,13,3,72,841,661,88,188,8,49,Defender
P. Jaeckel,1. FC Union Berlin,1,0,216,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Defender
J. Chabot,VfB Stuttgart,31,2280,217,1,19.0,4,3,1.9982,2.0,0.7858,37,134,38,81,3,146,1939,1746,194,2,1,6,Defender
H. Ito,FC Bayern München,6,257,218,0,1.0,1,1,0.3567,0.357,0.5484,2,12,6,5,0,11,193,167,14,2,1,4,Defender
Y. Keitel,FC Augsburg,29,277,219,0,5.0,2,0,0.5256,0.525,0.1292,9,6,4,4,1,20,188,156,18,2,0,1,Defender
E. Tapsoba,Bayer 04 Leverkusen,31,2511,220,0,21.0,2,0,1.1409,1.139,1.3088,39,86,24,54,6,110,1896,1651,198,8,0,4,Defender
D. Köhn,1. FC Union Berlin,31,1360,221,2,13.0,4,2,0.7561,0.747,2.0026,20,21,10,9,6,62,560,468,30,58,2,16,Defender
K. Schlotterbeck,FC Augsburg,28,1298,222,1,12.0,5,3,0.7677,0.767,0.479,19,69,15,40,1,73,674,573,95,3,1,7,Defender
M. Kim,FC Bayern München,30,2289,223,0,7.0,5,2,1.6401,1.639,0.9142,35,87,37,82,1,124,2524,2337,127,0,0,6,Defender
S. N'Soki,1. FC Union Berlin,30,1324,224,0,3.0,1,0,0.0987,0.098,0.419,22,52,26,22,0,61,812,703,76,1,0,7,Defender
J. Vagnoman,VfB Stuttgart,28,1835,225,1,15.0,7,1,1.4704,1.472,2.1841,26,51,14,23,2,76,749,617,50,43,4,22,Defender
R. Hendriks,VfB Stuttgart,33,1166,226,1,5.0,1,0,0.4347,0.553,1.5236,20,58,19,30,3,68,615,536,48,12,2,6,Defender
M. Jenz,VfL Wolfsburg,23,1606,227,0,10.0,5,0,1.5495,1.554,0.3475,36,125,30,75,0,118,843,711,94,0,1,3,Defender
R. Kristensen,Eintracht Frankfurt,30,2515,228,3,24.0,8,5,2.5002,2.502,4.8444,59,89,20,44,8,137,1358,1077,131,59,6,22,Defender
J. Stanišić,FC Bayern München,16,885,229,2,2.0,0,0,0.2614,0.261,1.3612,13,28,6,11,0,33,729,673,46,11,4,14,Defender
M. Bauer,Arminia Bielefeld,18,656,230,0,1.0,1,0,0.1784,0.178,0.1116,14,35,6,21,0,46,331,271,47,4,0,2,Defender
N. Schlotterbeck,Borussia Dortmund,23,1984,231,4,17.0,4,0,1.3302,1.33,2.0832,38,78,22,53,5,123,2034,1823,218,14,5,18,Defender
V. Gendrey,TSG Hoffenheim,24,1416,232,1,10.0,5,1,1.1022,1.102,2.6747,30,48,15,26,1,86,471,358,38,51,2,17,Defender
M. Simakan,RB Leipzig,1,55,233,0,,0,0,0.0,,0.2296,0,0,2,3,0,4,43,35,1,1,1,3,Defender
R. Hranáč,TSG Hoffenheim,19,219,234,0,,0,0,0.0,,0.0181,0,9,5,5,0,5,147,127,13,0,0,0,Defender
A. Al-Dakhil,VfB Stuttgart,14,436,235,0,1.0,0,0,0.0569,0.057,0.1016,6,28,9,9,0,19,337,311,23,0,0,2,Defender
A. Theate,Eintracht Frankfurt,31,2709,236,0,36.0,9,0,2.4019,2.404,1.4694,36,165,39,54,6,123,1735,1465,227,26,3,14,Defender
C. Lukeba,RB Leipzig,24,1577,237,0,4.0,1,0,0.4039,0.404,0.541,31,68,17,26,0,92,1171,1013,84,11,0,4,Defender
D. Deger,FC Augsburg,1,0,238,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Defender
